Rate,Rate_1,Rate_2,density,recip,sameX,se_density,se_recip,se_sameX,maxConv,sim
2.46132228359701,2.47746731464784,2.24813319444678,-5.10302437828068,4.85265123765133,0.377484124821878,0.193328651914992,0.236009469543267,0.141793104214471,0.117431668361488,253
2.45933252267656,2.49249634302941,2.22615712401098,-5.0954826168169,4.84901759417292,0.372192387717626,0.2046617232848,0.253013579444178,0.138118098685739,0.0248447412515061,254
2.46166446088011,2.48149469393581,2.22324503577771,-5.08982801852308,4.85139961684812,0.359780279212698,0.204407441149665,0.24981760517566,0.131397408834722,0.084417107879226,255
2.46603623766665,2.49058715775163,2.21064833627941,-5.11001144140836,4.8635255816319,0.375186503624333,0.190959557508406,0.241094352208104,0.130462738539524,0.0481763056654364,256
2.48440431550798,2.48681614678947,2.24169278654895,-5.1160468656394,4.87219883199226,0.369895535584742,0.191517424773597,0.236883647612329,0.131496013180917,0.111847115076221,257
2.49122006121081,2.49464896804002,2.24077906198338,-5.10957960289542,4.87163559636504,0.363893932119531,0.203200296410127,0.250841513282378,0.136704558636601,0.0634458990245488,258
2.48412107797933,2.49223037957885,2.21306787863449,-5.10508211827058,4.86558371308626,0.365155198895302,0.205902240421849,0.250617049134841,0.134750833648029,0.0497407877223589,259
2.47071179474371,2.47607038167172,2.21825187301347,-5.08868061097037,4.84044274833359,0.364001779124534,0.20191056695911,0.244612255910836,0.133695782997361,0.0803060364305571,260
2.46655963301082,2.48926808864279,2.20701256115592,-5.09090911891126,4.83457599553513,0.375357312732424,0.196479481926941,0.240502269774639,0.140622704652563,0.139359931105455,261
2.46479483508206,2.48550672754534,2.20244744000125,-5.09593097726551,4.85041832704712,0.360320513167521,0.198853383346876,0.247592353437766,0.13693292212915,0.0855704064476096,262
2.4646873141977,2.48933944980309,2.21767564360631,-5.10124346503222,4.84868855127213,0.378523713805265,0.198001535794007,0.247958346192679,0.13928708275845,0.0443098761016355,263
2.4594817266613,2.47874203036452,2.20235558156809,-5.08748743083304,4.83904380473281,0.368490699514589,0.206243449422146,0.246486415229696,0.14038091430277,0.123090080478694,264
2.46964103894141,2.49146989519753,2.23904547930427,-5.12331533800758,4.87786773460615,0.372549977384246,0.202249100647497,0.243079591872721,0.141404478403677,0.141816232459892,265
2.45906424522784,2.47621273747509,2.22261875300693,-5.08980863679826,4.83762183277639,0.371997706293341,0.204345041539787,0.238781853470641,0.140255257848807,0.0997851080536015,266
2.48643938698301,2.50766858598407,2.22476268191648,-5.11533465738684,4.87933831437921,0.364809346078643,0.199281665754415,0.236395462467,0.13955027235447,0.0721862265156646,267
2.46559424187581,2.47722943561974,2.22541690462418,-5.096922414685,4.85478739529105,0.364429546408959,0.205568285287365,0.232426459558188,0.135393373488597,0.0496583669550218,268
2.47501543676076,2.47633404296565,2.21788670330917,-5.09517656410045,4.8356051756433,0.380312028502222,0.2071048915946,0.24475344078257,0.141202801440774,0.11649611314715,269
2.45190390181106,2.4817614031577,2.19372680271913,-5.09922055765872,4.84107047768659,0.375641655197117,0.18914052428374,0.229575321360926,0.137326306678343,0.106155397589905,270
2.46102954933448,2.48534702855522,2.21640767563296,-5.10345973966444,4.85943783770093,0.369608878540058,0.194074218919151,0.227985572597228,0.132098699681634,0.0566075624918968,271
2.43407326839541,2.46098709243145,2.20937680459842,-5.09121545720409,4.84861121032735,0.366176685120671,0.213295320356371,0.2679334624539,0.139972235722677,0.13223933167741,272
2.44199287557869,2.4829164481734,2.20758853771569,-5.09278383460669,4.83692648741695,0.37815657200532,0.217780426283421,0.263765037820265,0.12998718094193,0.134063165583411,273
2.49794254248282,2.51577084792466,2.24216940829146,-5.12085668226009,4.8726163672356,0.385989853924278,0.181174726814577,0.214944165823182,0.131801701317746,0.151956606491722,274
2.47422999688551,2.49625320414256,2.2140004447978,-5.11345469724974,4.86020597985133,0.379065490580697,0.217859004082717,0.254850247690872,0.140585701227137,0.107609594815178,275
2.484403401902,2.48033672867174,2.22624570508683,-5.09355424178067,4.83974482253494,0.371780080650313,0.206539500037127,0.245031015711605,0.133497117611664,0.0989102361796186,276
2.47453806036834,2.47614889465969,2.23211172921378,-5.10720373295112,4.85820162452421,0.372270715793144,0.199787318340481,0.245821890124023,0.137214407037549,0.0959421089701722,277
2.46989043708319,2.47568045640454,2.2251947215465,-5.10178103181548,4.85076435387854,0.371480180806373,0.20395699289216,0.249533872751669,0.134043046510706,0.0821843649456569,278
2.48325508644924,2.48717524198595,2.23554667145385,-5.11584761762735,4.88052327095251,0.363330135801301,0.187570671104403,0.229877444244022,0.140112062178799,0.117457342617818,279
2.46849469426038,2.49504516110323,2.20739630330843,-5.0969269015812,4.85420674240783,0.364864802721798,0.202582010832576,0.245337053252556,0.137234253453948,0.0380591929884387,280
2.48220400217316,2.5005281171742,2.24261034389939,-5.10681514595715,4.86245222571148,0.367272653237524,0.207103920061341,0.249136945626114,0.132032061335572,0.0872012768348844,281
2.48116775969793,2.50295321778625,2.21358358165238,-5.11045632321998,4.86247449507846,0.372308953184333,0.188051193617436,0.221523484675855,0.1349777418665,0.088616527273015,282
2.49218517726496,2.49226603097311,2.21986844684433,-5.10628140138444,4.86901093174892,0.372387012281554,0.203437938035926,0.243457723037314,0.133810368245935,0.117830105715466,283
2.45858654328465,2.47462564674327,2.21442044519321,-5.09763402410862,4.84815552482454,0.370607658348991,0.193057321518487,0.231998712858154,0.132210614471174,0.0849143501642228,284
2.47551085503454,2.47908261859853,2.22384231370664,-5.11220148622767,4.85617915994629,0.380331825560663,0.192096504892817,0.233586156344597,0.133640119542327,0.074897267055293,285
2.4666402905747,2.48785447139604,2.22616640453865,-5.09754618087946,4.84842146914276,0.369836553054771,0.200933434722589,0.242131251273836,0.129015519120012,0.030660825394474,286
2.46911179534726,2.48600223420677,2.22975336593168,-5.1047066223628,4.86662225146109,0.366233260132809,0.192332000342664,0.241163653697757,0.137305077098353,0.0714549977169039,287
2.45029056198385,2.50514660927106,2.21916000559685,-5.09766712221245,4.84757122565299,0.369462611277785,0.203906498123347,0.239195313736753,0.13972448668401,0.0601979445786818,288
2.46164837638249,2.48241711005529,2.21389924448899,-5.08835241112574,4.84466858787672,0.367097682000072,0.188462844066338,0.22950408643536,0.132060848500223,0.0994635975927549,289
2.47334809368867,2.47611741316943,2.20148311232085,-5.09938301175403,4.84594734238716,0.369983521862217,0.204891015135622,0.260155775772807,0.132685142535012,0.101713055479714,290
2.47382329074901,2.49049335684828,2.213545556801,-5.10221962091514,4.85128881425419,0.368848377602044,0.193817755812606,0.239064238135249,0.129171595139073,0.0481776350692767,291
2.48250704229853,2.49423928578754,2.23099883089774,-5.09411205473296,4.85458082919219,0.356036668888487,0.185777239550189,0.224550471026841,0.138624886367414,0.106262731607167,292
2.4651912545692,2.48923079878841,2.20719432781267,-5.10199889728229,4.84503573957801,0.374535798404597,0.18437346775644,0.232269986860942,0.132949879383284,0.105373566542485,293
2.47664455861915,2.4850032148839998,2.22071629164088,-5.10396922202363,4.86191179353841,0.368900040502081,0.214918883195977,0.259281754479893,0.137808168072315,0.0539962123083793,294
2.48871818474282,2.4967479428149,2.23008183581247,-5.12571580446884,4.89515218121562,0.363534354733594,0.204372292748122,0.250777399176924,0.132336873191927,0.18781611772477,295
2.47550030663325,2.48634592589279,2.20532901533986,-5.09615226948091,4.84584381972422,0.368206585782965,0.206491166324448,0.260316741569589,0.137494429741741,0.100954105341687,296
2.46977306183797,2.50738782697036,2.20261419266344,-5.10396649628492,4.85643269648174,0.371097968459134,0.207136817059606,0.237475868365241,0.135872832445424,0.0630485061815993,297
2.46092728715923,2.46766631865675,2.23431573678635,-5.10122484931699,4.84808036762163,0.37945894339136,0.212018018033301,0.252753618548528,0.136660633845155,0.0555912183983424,298
2.46531145469756,2.50993003458195,2.22490587445249,-5.10367511421485,4.85967542627494,0.36034723424909,0.192870680339266,0.234827015545902,0.131596512640775,0.1115840985124,299
2.45802809750813,2.47411672543885,2.21374848895794,-5.11130349366165,4.86917548883842,0.371969008696023,0.193730485397772,0.233434327899015,0.136302728424447,0.0485327375303029,300
2.46788379711335,2.49062407563464,2.22915517140509,-5.10533695466787,4.86607710351787,0.363046338559561,0.200999714554138,0.254860405300092,0.139466081492254,0.0570416485074956,301
2.47580940779476,2.4975635968927,2.22404734669551,-5.10454001120963,4.85963569238536,0.370688245262396,0.194779539028671,0.253678424991349,0.142753946827391,0.00979897532211799,302
2.48048450348632,2.49952531995912,2.22248388157302,-5.10726801690103,4.87293411411458,0.368605284671224,0.202726979965636,0.249740855125089,0.13997932538189,0.0948855422692563,303
2.47525733696874,2.47755069397605,2.21230299815174,-5.10375447344389,4.8603090894446,0.371572724931212,0.19522045677909,0.237937770721285,0.137710323222663,0.0527966191612852,304
2.46744953611327,2.50184470651012,2.21649500354186,-5.10454436121444,4.85470514447051,0.377768768428278,0.19945548257673,0.242112282645211,0.137887922090119,0.0899374853713301,305
2.47391924196388,2.48886748209599,2.22133617881883,-5.09754634679645,4.85140484757664,0.369274902130888,0.204233786340062,0.25205648434048,0.138464781241924,0.0612165052443557,306
2.49340884215535,2.48035960599385,2.23511291175246,-5.13127123851709,4.89540774646323,0.369541506452443,0.190742880498785,0.233102821652961,0.131303877215796,0.109163427410732,307
2.47545328724774,2.48216705801088,2.2128994790438,-5.09865975463201,4.84514116417461,0.372356103024118,0.209815491903093,0.250440771731199,0.137412799470743,0.0794586583294272,308
2.4760590680475,2.5009736422443,2.23576946837291,-5.10853328476744,4.86815157784394,0.368871426786422,0.184220794039148,0.230286088444785,0.132912857763984,0.0845509989048346,309
2.477253061029,2.49452501949032,2.23113170045874,-5.11768908911968,4.87206416172087,0.374626130827018,0.211781002952679,0.248742597263473,0.142899392462992,0.0623361191395366,310
2.48386017184681,2.49564941698475,2.2062624011531,-5.10875543042552,4.86497542269132,0.367575024323343,0.195500942571602,0.230305374853568,0.135634466967391,0.102709713056134,311
2.46832890701145,2.50367476122607,2.23172296295097,-5.11277570211942,4.86195139760839,0.37377112744325097,0.200479465574275,0.242597313264191,0.135422987623266,0.110603621030734,312
2.45916542645422,2.47985411666593,2.22422129545464,-5.09499505588525,4.84812986656949,0.370700821542757,0.196219379597976,0.228682198210178,0.140030009342233,0.104906617966325,313
2.47097919527616,2.5048991272661,2.20838767637064,-5.12138233055142,4.87797233372961,0.378208413527456,0.207959977358495,0.254790730119896,0.137020501013001,0.124480157417902,314
2.47600655590592,2.493566345954,2.23063654526736,-5.11556966120077,4.87943239952903,0.362169377744111,0.205274511858122,0.25094482832903,0.135582599845346,0.147278388965959,315
2.47953751360239,2.50816777482808,2.24427578210499,-5.11870599546544,4.87392117058572,0.376268016104451,0.195426205783384,0.250843653836096,0.13226218624961,0.0818072710779818,316
2.48215735704297,2.50628140502999,2.22640997034337,-5.12057802456684,4.88349566780556,0.369396467992865,0.225170062518733,0.272576216980289,0.135636729272397,0.0564620708514674,317
2.47515855697106,2.4920022156254,2.21878561912459,-5.10624516466992,4.85687705168924,0.373320358658173,0.176150204230168,0.214953354061927,0.135399033480654,0.0710582335693898,318
2.46604795252995,2.48514000343716,2.22015588909866,-5.10212562200484,4.85977842588559,0.366771575589128,0.199557817382228,0.244923786119819,0.138348954243989,0.0424127029329818,319
2.47596877236433,2.50781027438332,2.22253795006234,-5.10693332385962,4.85505504959668,0.368166184564955,0.209034471833638,0.252753402747796,0.131463763487123,0.121653896600008,320
2.47476892068528,2.501458109529,2.22366076390113,-5.10858413096424,4.85100032741791,0.379165325290141,0.203983190061061,0.239819353966958,0.141736035026588,0.0729876395179193,321
2.4798819645287,2.49565165862192,2.20532720951165,-5.10625760403188,4.86004422571284,0.374705883373042,0.201573685832679,0.242900152207929,0.139172562436087,0.0476323141743782,322
2.48305729072862,2.47626446834356,2.22081170943668,-5.09493967678466,4.8457867848047,0.369664930939081,0.198710731247322,0.246869815988904,0.133368134047284,0.0918004841198791,323
2.46283765424187,2.49240153497215,2.22260489169721,-5.09928941758771,4.85167028413986,0.369479722340069,0.202888314406763,0.254513844918008,0.131872805516519,0.0668508845919976,324
2.4523185825976,2.49374889240173,2.22926249164604,-5.10250955292216,4.85963494900252,0.363379718240146,0.205622181293557,0.248821034983179,0.132269864321955,0.101230939442381,325
2.46206046670578,2.48125477570591,2.21155168483631,-5.09874301471212,4.85250394562858,0.369539667869951,0.209313345507866,0.242084516655665,0.138339898698959,0.0670610390356933,326
2.46153005451328,2.49897247043547,2.24141339663864,-5.10588558207095,4.85903347350786,0.370799035635767,0.190791356892414,0.235029039815203,0.132448193128624,0.0590399793463562,327
2.46768879832646,2.49161636385071,2.1981526409575,-5.10055550119353,4.84983849549915,0.378033666282798,0.211151409548038,0.246756859193946,0.141209040507728,0.135406739783078,328
2.46854961358913,2.48688482138022,2.22776343609054,-5.10359870602619,4.8613786803195,0.370764956948326,0.20843728469513,0.241984905046504,0.141312716987265,0.0203022115367333,329
2.46669356362083,2.49017666912031,2.22882161775943,-5.10543211276497,4.8695337025464,0.365328673248756,0.200988249599783,0.248312483561905,0.131707571996373,0.0731601594277325,330
2.4802206414345,2.5070258924336,2.22815286928479,-5.09674689929566,4.84675873730087,0.365203194106132,0.199466772036036,0.230311372532484,0.138663035598531,0.132865419865077,331
2.46029019274737,2.50257767359243,2.22443253261018,-5.11346359535363,4.87810525348607,0.363237146545357,0.213582540885535,0.25225572060444,0.140834840601387,0.116366510541779,332
2.47304532181932,2.48042782578518,2.2329133985468,-5.10194498446882,4.85450826136899,0.372339465925187,0.184657257841637,0.217486921711709,0.130674512943946,0.0552249464205723,333
2.47856899371172,2.48771793409559,2.2234904305937,-5.10614973114971,4.86198531748481,0.367394082737633,0.185241583605097,0.227748017179717,0.136247184061857,0.0581757578694431,334
2.48859217895999,2.4948768480126,2.23695390584871,-5.11134159681523,4.87348877468657,0.362541046138244,0.203043720793799,0.239121595520288,0.135944274145465,0.0964141307900381,335
2.48261875861747,2.46101951604504,2.21492122626967,-5.08569515840769,4.83729051014215,0.365841983002427,0.184571180169967,0.219972775729484,0.131925689833014,0.120022108214465,336
2.45187563008604,2.49637881327765,2.20970355953338,-5.10335303428875,4.86061910012016,0.368242585320534,0.206833127114129,0.249730829516886,0.137844196334719,0.0300192625872017,337
2.46709487976407,2.50669349893853,2.22875924958956,-5.10652000877623,4.8579041228713304,0.373869205547903,0.20910076284777,0.25250765006471,0.133733748255925,0.0361673008344105,338
2.46753271743175,2.48397722329692,2.20862862429181,-5.09103012105456,4.83912039242508,0.372126813388691,0.207345635662422,0.237846405433595,0.141246247261393,0.103782626200184,339
2.50617519980326,2.4959933752608,2.21182622915971,-5.11543159486087,4.86510027219608,0.377954048194356,0.186316720205765,0.215571000085425,0.132655036977424,0.0600785858057395,340
2.49310220476654,2.50178420568128,2.22092937527537,-5.11148066651033,4.87363875553088,0.368883367003901,0.206570486638787,0.248412577811776,0.136087477699327,0.105035085508774,341
2.45442727240695,2.48553936925866,2.21150756516647,-5.10554297264365,4.85724152421581,0.374353788284078,0.200519339509798,0.247554865418312,0.132110452840903,0.103703152206129,342
2.48594820873687,2.50990902713503,2.24520704652835,-5.13475686745071,4.89001900341692,0.381223882642132,0.19990883994824,0.236686361617953,0.134049288773769,0.195722756696781,343
2.48112383537907,2.49649223877012,2.21964368175565,-5.1020664448285,4.84370590727679,0.376864440764222,0.201535987735834,0.23896767725966,0.130138245355011,0.0857079237977333,344
2.48429009979601,2.48673968644757,2.21848927513579,-5.10504575671568,4.85058195740902,0.375963829970673,0.205416374122128,0.254716386903293,0.131396095208821,0.0549687126899392,345
2.47388842036694,2.48849779789527,2.20590628720503,-5.11237444390792,4.86864284722347,0.372612080685089,0.187691579864273,0.241508287035903,0.136856467163386,0.0394981144266197,346
2.48336282993061,2.49466049526995,2.2276005215282,-5.10575500392171,4.8553556215139,0.369028640829102,0.193613687327392,0.233443563142009,0.140453624238175,0.0201694380265825,347
2.47021185699748,2.46982291540873,2.23049983599224,-5.10304588861832,4.86114819786644,0.362724416070841,0.198588677475503,0.234057054879877,0.133663531766891,0.10344460370098,348
2.44970817806601,2.47637983927257,2.20975632472985,-5.10479569282993,4.85810206107478,0.369493598726777,0.200983190670412,0.24480186924101,0.133927734418229,0.0698739988727325,349
2.46398380918331,2.49177167770576,2.22737351583359,-5.08354297869522,4.82984511930074,0.371210414079005,0.200274063679949,0.240148761042605,0.13831978021039,0.132048898509543,350
2.47052377217867,2.50023055427726,2.22781482275206,-5.1187177748907,4.88283634602251,0.372401781900069,0.189561048898452,0.23676257111402,0.130357473967634,0.149389132506708,351
2.45709067781134,2.48939445104001,2.22901054696585,-5.09886013160527,4.85701339080586,0.360389849862345,0.194677816622997,0.239292252068861,0.138073448605374,0.0363114037118781,352
2.4564093049061,2.46752560820463,2.20372824777634,-5.09259622629834,4.85126885749585,0.36347806024203,0.192584090224221,0.231965897469731,0.137022484719014,0.106428397658554,353
2.4677616068512,2.46557688695496,2.21921076312941,-5.09472869569628,4.84568175608847,0.370206896516766,0.202911427642062,0.238636282005629,0.136841471674845,0.0443488932826039,354
2.48453391424667,2.49844247262422,2.21797612917697,-5.10969502626835,4.84708652325543,0.373852827287269,0.206468023321867,0.240176190023504,0.147776479030664,0.132017979139739,355
2.46851798634313,2.48375248278428,2.22495905885155,-5.10428514978938,4.86423548964715,0.368275493775822,0.196179621287763,0.227141847666582,0.138601122134464,0.050183092501081,356
2.45461861077376,2.45546726214717,2.21887658611754,-5.09501492113545,4.84136558817339,0.376300760388269,0.19857628536442,0.235562521847496,0.137985314224166,0.125787948986731,357
2.48082340605284,2.48614479527517,2.23923421055536,-5.11348521108749,4.86863848115412,0.371943927052482,0.209415302586713,0.266671215817435,0.129132795611413,0.10837286832362,358
2.45839405796665,2.48866495905188,2.23480428713024,-5.09035954889981,4.84057380824966,0.365607006327337,0.207657646129794,0.239811980356846,0.138766880535013,0.0934018471874336,359
2.47682978168432,2.47192578618777,2.21080176249857,-5.09814033639263,4.85599486738624,0.37316097464891,0.208583141741852,0.24564230142631,0.137321468304185,0.0888948406983792,360
2.4686567843585,2.50346843283221,2.20546770221755,-5.11305431396224,4.87701649680774,0.364250314854083,0.197473733323137,0.235688251448082,0.136787516735899,0.102515037357799,361
2.46042539764974,2.52298227998631,2.22729673136383,-5.12967986288241,4.88265124264837,0.38254284315298,0.189783396335776,0.234301815879459,0.137687969484262,0.151645662337371,362
2.48230436170364,2.5002948291292,2.23280015310768,-5.11151874861179,4.86923490324438,0.366139794866694,0.197635183405211,0.235277322929921,0.139630286138976,0.0965855586387466,363
2.46520957565716,2.48173544054695,2.21639828213451,-5.11112659287109,4.8691073658837,0.369381854363696,0.193927357539445,0.237700967487453,0.137195553219139,0.0778483788722299,364
2.45540703302161,2.49754042838333,2.20278271511479,-5.09578150918784,4.84632864628807,0.37181567030459,0.202478192596113,0.250785497225226,0.135868806265005,0.0242883690820076,365
2.4769504547366,2.47445912259042,2.21048139426524,-5.08947658102092,4.83640346614809,0.366750138195098,0.222939032461394,0.257542005313653,0.139859486625894,0.137832778024073,366
2.4633501676173,2.4860518115687,2.20510105235586,-5.10167775430528,4.85552561349759,0.364269804157652,0.196619368582749,0.236778706060539,0.133844203984588,0.0804093038863863,367
2.46982568507466,2.48538903737017,2.21838793957174,-5.10431626765415,4.86028652658664,0.367471853201317,0.19672260502101999,0.239565961013301,0.141119574712334,0.0548524879845457,368
2.46562459252608,2.48626912551541,2.23176090216697,-5.1006491934212,4.85830722827138,0.364663748903866,0.190678181650648,0.231628581240345,0.144456851613528,0.0748757104931968,369
2.45360484160666,2.49244929249956,2.22260487204778,-5.09733635454191,4.83952775348349,0.377735561220708,0.208276897854117,0.262789493997494,0.133700098511335,0.0667868598809598,370
2.48080486125513,2.48461180990584,2.23333689642192,-5.10124515991902,4.85855274478404,0.370331031639833,0.19805324433511,0.236775682113664,0.137295768581401,0.0331819409578748,371
2.46752601256569,2.48602406806101,2.22003598606727,-5.09452302479783,4.85026226345814,0.366564274823418,0.197098617425591,0.241505811596024,0.138745551426021,0.0970167938694514,372
2.47624769569141,2.4845407026626,2.22245274448601,-5.09462624768633,4.85021037419634,0.365072038551773,0.206013026039497,0.240109579142404,0.133706455283721,0.073411658926257,373
2.48312947114966,2.49207690321777,2.23176952599524,-5.10942091593512,4.87173222365325,0.369219301501953,0.202095632714028,0.235542743398443,0.135629514837137,0.0292542818210581,374
2.47258958014029,2.49990340278372,2.21966187631287,-5.09452591482427,4.84254268795392,0.366669800334238,0.20357950579305,0.242237706916158,0.137674676193557,0.0826194793307424,375
2.45556278893505,2.47912514332901,2.22670608834865,-5.1149479408615,4.86213694840993,0.382500084819269,0.192577781556975,0.233528899183089,0.138653005693645,0.0899354473008745,376
2.46447871154663,2.4856848688126,2.22611295284608,-5.09178100593998,4.83902247478979,0.372129399395598,0.179509490758081,0.231010389485483,0.136301109488395,0.0893316657096613,377
2.48138346478844,2.48800617766741,2.22330278905757,-5.09011363421404,4.8457448895825,0.367148777718331,0.209922318906712,0.261283651770785,0.131469492460481,0.0933838762866426,378
2.45388840081641,2.4906758058294,2.21465181205292,-5.08857700143012,4.83676782734565,0.364053348379295,0.207091870152341,0.255969447340863,0.132153205201628,0.148743043672125,379
2.45282482839871,2.49639802603422,2.21147780542377,-5.11132957115349,4.87023187562321,0.370641136434981,0.192903107528882,0.228309775819141,0.138850350673432,0.0500444010373137,380
2.47535968341832,2.52051017798445,2.23735376096977,-5.11392175135217,4.86335039237404,0.37270749896799,0.193767853688348,0.244468739063805,0.136510378052293,0.0889051202567764,381
2.47102505230456,2.48714522689778,2.23114768268133,-5.1136750654527,4.87249080680491,0.369416063985093,0.201567280696326,0.240891235590102,0.12850958692709,0.0477987361289031,382
2.48191405561224,2.45714385856564,2.22564193183614,-5.10419876361525,4.8594751659505,0.361492405926869,0.192668521279691,0.233680102019831,0.140911776712864,0.131253912980251,383
2.46385231974958,2.48927754719431,2.21676871608942,-5.10878970040316,4.85455323637222,0.376645889773209,0.19088722214947,0.23955491976787,0.135683448099366,0.0803448133858666,384
2.46805647145889,2.49587204157324,2.20440432069496,-5.0976440037682,4.85612593099161,0.363730240116506,0.18290275362849,0.223210391681697,0.13856667822011,0.0776431101384024,385
2.47913430148396,2.48264133609048,2.20498449162472,-5.11177306290815,4.8640809806628,0.376225540422549,0.191697079393657,0.24481341352143,0.138892598063884,0.0183905878897391,386
2.4598613522972,2.47592012218745,2.23279026033321,-5.093448913063,4.85425084374585,0.362234829416507,0.198027248868906,0.233914161756051,0.141316799637284,0.0838025248572953,387
2.45511433573447,2.50016060526973,2.20755512039043,-5.09496577028615,4.85350828424898,0.370411496649134,0.204662800560813,0.253394142665152,0.134152270149187,0.122489169684258,388
2.47538624325205,2.50201859691047,2.21725010957274,-5.10188298148479,4.84968445138968,0.375546341116833,0.19133519933424,0.221359963619616,0.136618716567535,0.0567273619938802,389
2.46970592028522,2.49292468311571,2.22028358594631,-5.11733189066133,4.87877162752615,0.368564095272912,0.185514883383732,0.225676629811729,0.13719440723815,0.11850862690622,390
2.4830845077519,2.49810347736782,2.25038408108546,-5.11911141356676,4.88003381024981,0.365726563208457,0.203593915676428,0.239703743840263,0.142239076134791,0.0976337493340975,391
2.4713456452785,2.48280933021112,2.22667285460266,-5.10272071727934,4.86260863804805,0.37178929608868,0.184710230707145,0.220546637457256,0.133201839608205,0.11467015088824,392
2.46544558892926,2.48904806480089,2.20202863107658,-5.09445035687194,4.84194530708432,0.36933187611845397,0.198921395409704,0.227800070373673,0.141485873039953,0.076724387204847,393
2.44392373792443,2.48716103963661,2.21192799114283,-5.09466631522043,4.85059343486131,0.367467564860103,0.216264030684692,0.258720311900405,0.13467071366513,0.0905017538517774,394
2.45787291449519,2.46777959976287,2.21040218174863,-5.10813893389518,4.86272356615828,0.370298122934151,0.213913742869111,0.243705975730702,0.138800182820976,0.0885299904852629,395
2.47769205125427,2.50024417356167,2.24899028890738,-5.09838719052086,4.85752117677568,0.362820859677352,0.207928278034647,0.268348603713561,0.135968148470132,0.0775600405050341,396
2.471687684268,2.48950341527328,2.22478562063489,-5.10319520537767,4.85362383566983,0.369927310082057,0.196127742660716,0.243597755365649,0.144186050525487,0.0426193282653352,397
2.48145253743281,2.49904908188495,2.22392505921586,-5.11211642054656,4.8722807718186,0.373784712336333,0.197718774489979,0.248450708856511,0.129492531025084,0.132889779701752,398
2.47912545734347,2.50198114412857,2.23011562498654,-5.10618565611934,4.85922744590563,0.370494498220668,0.204496471818802,0.247099883222224,0.130135976555578,0.13819347235787,399
2.4741936324399,2.48312863597328,2.24736103654065,-5.10311242183127,4.86043315207188,0.365610077068322,0.189613301879966,0.223560047600601,0.133381733801285,0.0346224859211266,400
2.46234827861371,2.49795253791291,2.22450304081685,-5.10136241075612,4.86084959143062,0.36629860350956,0.196695147726794,0.238646737724448,0.135130200983749,0.110257156704128,401
2.49200578255374,2.47550239020483,2.21025858102524,-5.09866396936255,4.85509181159021,0.36924263428584,0.229899152840645,0.274429273196894,0.14535619057764,0.0533313044321701,402
2.47837559388295,2.51067329192844,2.23640508783816,-5.11714464470375,4.86764431995504,0.375730513048921,0.1963200189695,0.239457876409697,0.137996616202132,0.120745608929214,403
2.46169038133654,2.49087264962889,2.21254220361673,-5.09526561512114,4.85202590375433,0.367011258988207,0.201791435781693,0.238788079624045,0.1369844519227,0.0636358211148744,404
2.48639159779123,2.5025335327983,2.22966131547383,-5.11219744426672,4.86121454928687,0.37495690671552,0.210381262686102,0.251762084865422,0.140190605751888,0.0529818972796183,405
2.47100115906862,2.48524231297384,2.23944009148481,-5.10986351562011,4.85818272835679,0.378022870961021,0.219249844052203,0.253046883104439,0.14419924633669,0.087098694092482,406
2.46061543671258,2.49027838068138,2.19816509861824,-5.10135516136149,4.84432595291667,0.373929527873554,0.192292446157724,0.236665948854188,0.133910595697455,0.0973229771759133,407
2.45809040983014,2.49810405604822,2.20251500796412,-5.11184908626307,4.86698194115846,0.370780233942048,0.187899248091606,0.245274883398463,0.135434715262498,0.0761876626805812,408
2.47497372056116,2.48043481090306,2.22340953344616,-5.09806805989473,4.8556349474755,0.364211512208565,0.199868770799,0.239876666165795,0.137726896918211,0.0422234034305031,409
2.47110942226051,2.48688161964997,2.22147933009127,-5.09450081837038,4.85261267363131,0.360829828699074,0.213856260253887,0.252059396323036,0.140193694000419,0.0578583045845245,410
2.45662146923747,2.48237776126633,2.1975316707153,-5.09499810092399,4.83443375516699,0.378032990424828,0.197291445459736,0.236629348361545,0.135241193123927,0.132615211345613,411
2.47570092912257,2.48643289553701,2.22334913577715,-5.08519223529574,4.83129892238534,0.372212759957331,0.196394835917178,0.228064264000471,0.140655101551687,0.0685355900402092,412
2.4482501785649,2.48074851099984,2.22477591858684,-5.092109439398,4.83742289051801,0.372029389243785,0.223412927624399,0.267470105686198,0.14437021551748,0.0769988252773153,413
2.47799980583411,2.50251273182233,2.22964034776027,-5.11367286586003,4.86871440565014,0.376109788705798,0.19976400307506,0.239857003859083,0.138898100952029,0.084267874925227,414
2.46138017978541,2.47518049679089,2.20820388195147,-5.08425733757728,4.83650906396343,0.364383215052301,0.219558287272025,0.256542753169407,0.131962984940465,0.176260374725894,415
2.50189795304202,2.48913996634298,2.23693632469158,-5.11425510495197,4.8810696140695,0.366961569326151,0.197358827300695,0.237817703745048,0.133656894895849,0.157196673944803,416
2.48359034865379,2.49098265197755,2.23683066586831,-5.10129604492705,4.85531058530275,0.364863500922701,0.193297875811866,0.249367547441632,0.131410132115146,0.101780274844706,417
2.46188910092419,2.48790123747131,2.22389348382962,-5.09572346580059,4.8556571860693,0.366045353544051,0.203256422434024,0.235341574425792,0.135533094138654,0.0772632689402959,418
