sim,Rate,Rate_1,Rate_2,density,recip,sameXTransTrip,se_density,se_recip,se_sameXTransTrip,maxConv
166,2.43854788778592,2.43965729166686,2.19226289888498,-4.89717625184069,4.86144160007034,1.34942914758119,0.178170156788157,0.2469966308318,0.658125614665851,0.113696403699624
167,2.45873292083931,2.4487652091078,2.2080294901053,-4.91061494857175,4.88638973366266,1.35909965398349,0.182287859824699,0.250789846620807,0.712029163163092,0.106657559904059
168,2.42934381165057,2.48307956090248,2.20037086583809,-4.92309364541263,4.90003957313664,1.31829663454957,0.190200645803553,0.25487480486888,0.681769249153106,0.0710153803750862
169,2.45712736203856,2.454525723683,2.2019352446086,-4.91227171640214,4.88374385744969,1.34183021127317,0.175224897997238,0.235343087741665,0.648267160973752,0.0112044492879358
170,2.42416602410345,2.45907670753276,2.20436913676794,-4.91362311295014,4.88693535931433,1.34215788490592,0.169856384842733,0.227633778896798,0.701933510098224,0.0256414134269741
171,2.46526045473331,2.46642592844324,2.21697674644837,-4.93463745656714,4.90958944858455,1.31843854912821,0.195826302834783,0.259257478390277,0.708062092202553,0.126811105572313
172,2.44759313178762,2.47877671643276,2.233912861988,-4.91054557260948,4.87932116131208,1.33925252314206,0.169245937788137,0.238214697307645,0.623755436750771,0.100394305723324
173,2.45390494094124,2.46675812515301,2.19968801610949,-4.91402221000299,4.88180467194618,1.35257002564581,0.181971668494709,0.248292351124562,0.665210040150917,0.047946480094404297
174,2.45863491538761,2.4679853510373,2.20831153171886,-4.93172351616203,4.90198194157254,1.2862937456038,0.166704967848782,0.24659416309493,0.772673133714588,0.122661088942245
175,2.44234184507625,2.46194768369296,2.18137565142905,-4.90741033838342,4.87664551783419,1.326127481339,0.182868938255147,0.251215057361974,0.664537862644174,0.0734183354619049
176,2.43279662165427,2.46946787244859,2.19902563053053,-4.90994416167966,4.88272319787186,1.35834218685439,0.175540998497078,0.233920850064443,0.643696830394385,0.0429520663084099
177,2.44091374681821,2.4624254976042,2.22820140735927,-4.91984555266705,4.88898989075846,1.37408836508049,0.190927668516291,0.251417061927462,0.666366050196182,0.0556377442753058
178,2.45158577586529,2.45876406369056,2.21233919549919,-4.91159025639416,4.87789086447733,1.33055582931446,0.183799279472184,0.263892160240625,0.731880405386019,0.0507668517703335
179,2.42810802388171,2.44899022394038,2.20505928955494,-4.89941357345439,4.86873611274886,1.30171014409319,0.179223754116918,0.236114208056585,0.726423100036611,0.0938601142923185
180,2.45569071328254,2.47196161731006,2.20798569871428,-4.90160741722627,4.87101070498146,1.36444140801693,0.17893835787528,0.23220204426133,0.619943614638673,0.114793443068642
181,2.4223770730712,2.44687973956485,2.18913550177003,-4.90137907624448,4.86149736365103,1.35233743306438,0.16915111182719,0.217421694778617,0.686020625630335,0.104001150619912
182,2.46064355251334,2.47569644428195,2.21744408562635,-4.92874263724567,4.9076082794343,1.31611132955818,0.17290277926261,0.230900715815785,0.644767199551111,0.138991229533715
183,2.4170549597056,2.44740476445964,2.19373680279974,-4.91257631783514,4.87922357443677,1.34228388606358,0.177191447047887,0.233125914531198,0.729622728378865,0.0190062684062295
184,2.45819798996964,2.45939635479445,2.18454472337009,-4.9217492478176,4.9011262885037,1.34306738679522,0.176059027877502,0.237912304948452,0.650517298376937,0.14417698277206
185,2.44004548674481,2.45227304740344,2.19759089109845,-4.89783053416153,4.86631573064058,1.3462820849541,0.158740329559539,0.222087841308836,0.652784413538985,0.0957359851473088
186,2.43919046951281,2.4553998336654,2.20621252104364,-4.88628856488556,4.8431713268523104,1.33860450911378,0.18304778934032,0.247615039297827,0.767224803234811,0.169477525790645
187,2.44368691397404,2.4462845786807,2.18316609625994,-4.92497483919394,4.90090781903816,1.32124242696834,0.182952972714855,0.241755493256189,0.698538945690644,0.0965036084046015
188,2.43916435383237,2.48171309473967,2.20015396987584,-4.90744894408877,4.87684672177241,1.3521957222238,0.192477273919877,0.254775553963913,0.631627608707128,0.0751884516138686
189,2.45248851575338,2.44631658877531,2.21533091303797,-4.92320493090112,4.90149730191329,1.30732248103838,0.181758635493913,0.253609658885957,0.668675703718659,0.0886744427611046
190,2.45642984298067,2.48793521182964,2.23515633781216,-4.93692825422995,4.9162825292143,1.28519024929174,0.172908999342161,0.235185209729986,0.729237280974456,0.210044562747621
191,2.42883574019356,2.45418460458097,2.17667497148449,-4.88630940308445,4.84801734375374,1.31773123526443,0.188145120236502,0.242727296774299,0.718945416496223,0.20143952848288
192,2.43351271498227,2.47500011293781,2.22359390324017,-4.91230870982938,4.88222188055155,1.32754888548617,0.183717769625647,0.243684613428135,0.660083916934536,0.0358883022390644
193,2.44142246126958,2.47027397564118,2.1962159671279,-4.90316876656349,4.86681672889293,1.32944088470999,0.179130906282823,0.239140994931757,0.674779700600391,0.0764096535896979
194,2.46073235938329,2.45108317991795,2.19712162035719,-4.9130173357912,4.88438743400566,1.32238452961309,0.187979923265814,0.250910495401571,0.639542307798803,0.0663964044473984
195,2.44645065283095,2.44848571578976,2.21282695211231,-4.92432531386518,4.89377602871903,1.32904590770265,0.192443565718628,0.259206655760294,0.71870362986704,0.0914641828315503
196,2.43879606613079,2.4533585558093,2.21070838949415,-4.91781949030542,4.89429869136016,1.30956471864838,0.173234716996047,0.236129147633263,0.736986617686084,0.0420611503289039
197,2.44267158258347,2.46045340019468,2.17755045657547,-4.90836095955239,4.88829606553792,1.33935010499967,0.175936109675965,0.240062222334832,0.656707424772265,0.128360146200623
198,2.44406826382521,2.4675445273049,2.19726854209,-4.91512321551938,4.88609278837248,1.33087769517451,0.166680801646598,0.221463609781143,0.690127148817287,0.0549131606588526
199,2.44095373675738,2.45298468229732,2.19790754788215,-4.9086480734309,4.87761316554096,1.30434815645737,0.174164458243823,0.232089317859929,0.670582943321832,0.0738615209704617
200,2.4436912159246,2.46937337700771,2.18650008401751,-4.90480343620013,4.86808535096356,1.31387558449778,0.176078733030386,0.239972759420611,0.690697770650506,0.0500636556038411
201,2.44128603460751,2.43927572770892,2.2229309853206,-4.91254620883209,4.8833670479346,1.31240203256535,0.21035165963655,0.278740128110669,0.710814260292227,0.0611027241451711
202,2.45317129226951,2.45264037298849,2.1966519234732,-4.9168238019219,4.89165647396997,1.33468755791566,0.172861411125883,0.228880197342245,0.674373723109013,0.0542205723897518
203,2.44192440598935,2.4742827878824,2.2017718764637,-4.92242927532307,4.89240833474412,1.3550628076565,0.176508408438762,0.241107580715768,0.630790025288142,0.0224668603560985
204,2.46069875505367,2.45665574642798,2.21368778411511,-4.92086891279086,4.89709146477464,1.28868248169634,0.19682976205576,0.264852795049797,0.681206389831976,0.0463453357136619
205,2.43400696123022,2.44850342990965,2.20203661508777,-4.92006964846659,4.88864994840482,1.35046856985187,0.187356957302724,0.246997863582367,0.648638854988035,0.0939450658324084
206,2.44886370818769,2.42433738855228,2.19267420971289,-4.87921515456708,4.83982897649946,1.30364755414164,0.19142977673111,0.271989204885226,0.725790020073726,0.207262565018044
207,2.43760207075514,2.45332870874188,2.18589074548323,-4.92075239401509,4.89022923379093,1.32901678862883,0.176947779995576,0.235559763266468,0.689151061800914,0.0312788596851971
208,2.43459433644897,2.42882187700081,2.20473920396758,-4.88981690302264,4.84763676667896,1.31557311061288,0.173952709677772,0.237253470821402,0.672220352542883,0.169564659140805
209,2.43454300948024,2.47210182999176,2.19507338508494,-4.90275173544882,4.86410942198224,1.32775519334135,0.171070077382357,0.237394646797607,0.683289922978638,0.111114697494985
210,2.44777612645935,2.47875357850857,2.21420024557382,-4.92072851853022,4.89385072367646,1.28983670333717,0.170162891877846,0.237954304990161,0.709174622716863,0.0634872734144517
211,2.44528167344137,2.45241190492284,2.21763979617766,-4.91476788930395,4.88204099649704,1.33687795002615,0.171327385650104,0.238229244686278,0.729559347488412,0.0755411924312675
212,2.43089055053531,2.45222743869497,2.20766941740732,-4.90850240590773,4.87706000000265,1.3232295182593,0.190313864949284,0.251791827642728,0.665573534787572,0.0333730235522084
213,2.42517846548113,2.45928509030202,2.20764114543862,-4.90542870925681,4.87096383327512,1.36694422022352,0.16956179842549,0.219460831736048,0.663217596469097,0.0646224302684414
214,2.45297182460156,2.47805969372141,2.21151322682426,-4.93168613806395,4.91455652071537,1.29090906443553,0.179516413730788,0.242265996063843,0.730518250213791,0.156438182908539
215,2.43195034407074,2.45455300164049,2.20134806779429,-4.89037715837817,4.85676188568696,1.28844073624108,0.170742072109956,0.234669556369417,0.736177519179238,0.1077246363723
216,2.45129372951752,2.45664893671608,2.20382554761108,-4.91158616855756,4.88177132194675,1.3329434972461,0.176606992175329,0.228127361867246,0.677831307942602,0.0460317694191412
217,2.43789808773017,2.45468467256954,2.19691749788423,-4.91866530524385,4.89019581303064,1.30287825521384,0.191972348208582,0.247692262105998,0.671248079523974,0.0645112531420071
218,2.45919092709156,2.45910538550107,2.18831682059968,-4.91347289042337,4.88220819449,1.31779880070407,0.187749905226965,0.249177457591526,0.699581839823371,0.0758450075001448
219,2.46055472153764,2.48431929485068,2.18491596587625,-4.91930716460044,4.89737914381,1.33954365097584,0.187959517032507,0.24948969585865,0.72277950688019,0.046814014123174
220,2.43935069087889,2.47529808860109,2.21402033324253,-4.92243271332151,4.89801662440451,1.31469291206118,0.173637863143341,0.229895096803105,0.718657469923243,0.0699909920352397
221,2.44657326040887,2.46710215208232,2.20804309667367,-4.91434009789074,4.88655578242128,1.34454920938129,0.189195831588985,0.251915108542297,0.629637304864956,0.0767467822081769
222,2.46360232806696,2.46342797213344,2.19509714886095,-4.916221522528,4.89200192308793,1.36003012675501,0.179020314521752,0.242389155093033,0.676325873081484,0.101005612012806
223,2.4422388803174,2.46219529615769,2.20211487252103,-4.90603214558295,4.87073547135682,1.32652620041032,0.175587930098833,0.233438681185959,0.683250354071693,0.0840656395113369
224,2.43688989025598,2.45641833954629,2.18798123855453,-4.89840392716363,4.85813209655147,1.36075714350994,0.173824011110397,0.233292283550627,0.740242108270881,0.108653270075597
225,2.41415476583277,2.45546121946599,2.19536916226197,-4.9018630148803,4.86297901028315,1.36793036209865,0.192493180923167,0.25943318036487,0.675191963488608,0.105649722355376
226,2.44842562823523,2.47404302417256,2.19065766478081,-4.92147439393466,4.89227286011239,1.33878164429262,0.172565117032651,0.231309454548922,0.697070165356097,0.119961667060391
227,2.44354160803583,2.46386137096139,2.20461263523446,-4.90522159062336,4.87680644812273,1.32918804413731,0.177094919277579,0.249575731629856,0.671582982117719,0.0973594477452696
228,2.43692199077968,2.44702938501355,2.20366517962442,-4.9132137890242,4.88292088450331,1.36781479349356,0.180759949396841,0.247387890810455,0.629117766652428,0.0658678540877686
229,2.46607063911576,2.43856127788221,2.22092339204735,-4.91033517512595,4.88037245367561,1.32156271625119,0.173499810211878,0.233948672292929,0.687771050636529,0.0367083555008425
230,2.4564155186873,2.47322967732321,2.20777999386111,-4.92973827770088,4.90378382032785,1.3596819906307,0.189370785313111,0.256857306435976,0.654193026677708,0.0809765303451196
231,2.43613953424686,2.45852626886367,2.20226115183072,-4.89785097174879,4.85665758869592,1.34955243920129,0.165133015295632,0.22596312676025,0.724480425833411,0.0581960887606559
232,2.46404788510276,2.47208663753885,2.22436377924924,-4.93631282495604,4.91561458736921,1.29901401571101,0.178392701132408,0.234184245697718,0.719142628564828,0.178125827287955
233,2.44189208490002,2.46968974178039,2.21949429250998,-4.90368333643294,4.8671766451993,1.31427095275004,0.167830405056903,0.228014746327149,0.719140360295788,0.068971111609318
234,2.43734464475898,2.45572146644305,2.22534830068998,-4.91174374134438,4.87942147572609,1.3614491453985,0.17239984468258,0.235743134067795,0.698390757791408,0.0491221667235879
235,2.44251628550457,2.45383571039375,2.20170674641364,-4.90759410412232,4.87546997256971,1.34652644838313,0.176491251191397,0.239144622112943,0.678952678649166,0.109134908080567
236,2.42927545825261,2.43898843429993,2.22339167406669,-4.89823602843366,4.86227544863601,1.3163225336074,0.169130014736213,0.237965975931052,0.632169118088955,0.0203831693189621
237,2.44992317115707,2.46130770264987,2.20806701710826,-4.90770004571515,4.87027415416436,1.29413199947214,0.1691558427776,0.223741861647484,0.758370966605138,0.113496959915595
238,2.46397900121984,2.46099538751967,2.21207041040371,-4.91847991826284,4.88733420950228,1.35625725086876,0.179788354585933,0.245508444348178,0.607363182542571,0.0712237968392607
239,2.4486848219485,2.45114077829219,2.1897075001781,-4.89274788473142,4.85484128285607,1.34493368409207,0.178811426773447,0.236151368915,0.715445253944097,0.0655589052713597
240,2.42073973555855,2.44979172499101,2.1942768330114,-4.89681866291629,4.86018618243645,1.31127770926825,0.183361691471981,0.233745845128226,0.726704577342015,0.115874183081823
241,2.44039110380371,2.4548250587408,2.22152626550851,-4.90886960445773,4.87902758007633,1.34356793945549,0.185741367161115,0.253831219624744,0.682784550325742,0.0629622334798928
242,2.45687815498308,2.47193379941569,2.1980539479541,-4.91595294970318,4.88413189937047,1.31941173850762,0.189413061356873,0.259647562329896,0.661143891061609,0.064846424188041
243,2.45490816655898,2.42485739163622,2.19795603731181,-4.9053619888072,4.87190546898192,1.32676188651608,0.180828173566891,0.258099084849973,0.662632804510798,0.0581917975632105
244,2.4374735370067,2.45193072410586,2.20945755451517,-4.90641127623195,4.87345103385638,1.33470527002543,0.177787808289122,0.243862449003785,0.675933194834018,0.0997988040364255
245,2.43144334732999,2.45834703646665,2.20808202113431,-4.90304657202729,4.87100329229238,1.32938351733294,0.180748428044541,0.24031341963217,0.667582185846155,0.0368691362556859
246,2.4517389792037,2.44897773724216,2.19572548451007,-4.89808343714383,4.86892857264757,1.33422405829943,0.198980936655236,0.259297169657068,0.690014547815289,0.0909645828969733
247,2.44189030396614,2.47426251965249,2.21133718229314,-4.92438254878916,4.89668137408481,1.34033602589954,0.176969277786472,0.239862339200107,0.715961143557915,0.114299562210685
248,2.42457324722211,2.47364503882085,2.19190089807371,-4.90053875705742,4.86690962074342,1.34988870472646,0.164539715698095,0.223440931594072,0.670100736236165,0.0818282360834756
249,2.45338817336377,2.46533399180954,2.20335947926576,-4.91929915815249,4.89175969149178,1.31487383876256,0.163707334710648,0.2252683949877,0.709720793838911,0.0772206533739947
250,2.45320682643895,2.4625586186351,2.19339781753563,-4.9180264513468,4.89408051499559,1.31798791594628,0.185682901838946,0.254607445560726,0.702290146677926,0.0688620591444359
251,2.42917524866855,2.45321460229485,2.21111787608584,-4.9180114825808,4.89022303666342,1.34189884996087,0.184589557780329,0.241058933149291,0.775913367935671,0.0180681731461224
252,2.43725345122506,2.45592507985565,2.19185486056885,-4.90818828015587,4.87560321634356,1.29302259795837,0.175583409634988,0.233311082302462,0.740360639492812,0.132550380763613
253,2.46748576282362,2.46511748607924,2.21522919935086,-4.91581675971209,4.88363258982502,1.34137185410555,0.183755831238541,0.246583005868159,0.647013375108541,0.0558088918365716
254,2.44357742195505,2.45411991674402,2.21534940581405,-4.91638559057498,4.88445229810817,1.3500923710509,0.187363689196622,0.265713500707832,0.665403428081567,0.0688311686621371
255,2.44293955353544,2.46963872502551,2.21322058527273,-4.90929135092194,4.87485940975777,1.30206431124986,0.171971750625095,0.239158784494665,0.713120744804113,0.086708196746303
256,2.44693939628304,2.46513671325115,2.21230915799008,-4.92140520582098,4.89534976907388,1.32413876067298,0.180335309139975,0.248861124681854,0.728891719417364,0.0799933700709686
257,2.42937772631303,2.45321364815845,2.211473464467,-4.90463750843165,4.87342287528091,1.35036378768181,0.188722928832529,0.250170370716216,0.705739119279891,0.0295519575091701
258,2.43419982542646,2.45271252327593,2.20336585522342,-4.91454903078286,4.88525638600961,1.31563701829488,0.187252842957476,0.249614585733936,0.691871685581652,0.0519548129789009
259,2.43476868163369,2.44254757233947,2.20676918170827,-4.90312684246325,4.87206579648911,1.31227890476406,0.182232570447513,0.246244537846512,0.60900149040814,0.0404859371435783
260,2.43593228121084,2.47438900623471,2.21334145403848,-4.90390938792501,4.87222373860854,1.29804059504012,0.17010545869054,0.23920399490809,0.75400900401322,0.0326459764772658
261,2.45891163565598,2.4554086497649,2.19742655876125,-4.92395289013452,4.90583742795291,1.32925291686307,0.161806579292467,0.214824599368447,0.711687455925685,0.0990114644279796
262,2.452885072806,2.47371444002438,2.20857990812291,-4.9201927497501,4.88519093033447,1.26929391027575,0.173363380323272,0.232110108284024,0.735889154110837,0.119035792869565
263,2.44402860599681,2.47383272878143,2.20568403912863,-4.92288226432824,4.89467162453397,1.32451816667505,0.185301254941358,0.240620616112704,0.697020643548733,0.0672509305431142
264,2.4504914939975,2.45711354364794,2.21143904597647,-4.91892175052108,4.88546122342054,1.32930481013419,0.17021304489982,0.227177720314834,0.742644678483788,0.0979706497779991
265,2.43161016561181,2.44076153914334,2.19905136348841,-4.90858485720223,4.87206846023595,1.34392781844609,0.173752096738412,0.234513608160541,0.643917125662354,0.0628061796295167
266,2.46873613931113,2.4619493918564,2.21565087202286,-4.93340230391974,4.91261646767029,1.31167242152058,0.190105266370945,0.258221599881057,0.689135348433529,0.119855045560447
267,2.43666189899285,2.45779069954289,2.20296339755699,-4.90727181384562,4.87950691731091,1.31599362360928,0.168802864488531,0.231141593261067,0.685059776107754,0.0425784006055095
268,2.42770139043563,2.47404617538838,2.22971049803385,-4.92272192215551,4.89588805292699,1.36667620757601,0.171643722797645,0.222626415112948,0.640278319057494,0.0786869279899789
269,2.44649775506337,2.45027002195845,2.19839698841014,-4.90905798993078,4.87923127081149,1.31025848198308,0.178286470988406,0.236576218502954,0.700437103757286,0.0585242893029604
270,2.4511859769974,2.45590988569698,2.19840702437451,-4.89841740716545,4.86667943597477,1.33616033251207,0.181614518655646,0.248123945952256,0.676802298888876,0.0968562508812598
271,2.42713621714583,2.45852270904857,2.18378518968108,-4.89962454842787,4.86532450296655,1.2867320734927,0.18425973157558,0.253077302614032,0.674355873492022,0.159615282848557
272,2.42251396286213,2.42834557052504,2.1991430318487,-4.90030130692969,4.86835473282199,1.37018604995392,0.176131501644846,0.242824698317015,0.64423170576018,0.161749025831276
273,2.4413541796416798,2.45538586121256,2.20311761399285,-4.90496231191661,4.87130686278762,1.32826803387575,0.175257140720634,0.236202263999478,0.650019518733985,0.046935319806944
274,2.43229710744367,2.46491351713122,2.19188058765859,-4.90695932164627,4.8771193850108,1.36457663585447,0.178133992377869,0.237750799041713,0.727537718747429,0.0855669851819218
275,2.44776174360791,2.46826953076886,2.19599227208129,-4.91974116236067,4.895876378945,1.34430675316397,0.171943906107697,0.235536097477007,0.74287907042994,0.120078089694321
276,2.44999193343339,2.47602389679228,2.21219602837993,-4.91293191511972,4.88527064695694,1.2986828583768,0.172207812465238,0.236729840292909,0.742348505920956,0.069821705188222
277,2.46242347341066,2.45936581292331,2.22573545219189,-4.9261435482285,4.90286313507645,1.32214401320246,0.187209185178056,0.255799815762805,0.706592742570072,0.0629821708810113
278,2.44090201700429,2.45149826620723,2.22769718213407,-4.90320924123211,4.87252445921429,1.32929087485269,0.164398658734247,0.234111775726514,0.713839539607903,0.0475693231371343
279,2.4531951573169,2.48243730023642,2.22345497240723,-4.9178739707914,4.89063219005358,1.33932419157049,0.182132780403431,0.240415406968271,0.653052859617168,0.0920959393552925
280,2.44049221377021,2.44487225730393,2.21705157624108,-4.9080301233327,4.87316133530362,1.30087581871863,0.177675630706665,0.252823510180335,0.692898588677682,0.0439517153932693
281,2.45094025061937,2.47623308259257,2.22264158487492,-4.92360865468742,4.90081072943644,1.32779874032655,0.177965754465763,0.239489560155244,0.691803890599757,0.160274765747208
282,2.46277701402523,2.46859401824907,2.21887816116169,-4.92939808346465,4.90168558767131,1.33191820663428,0.183565720689293,0.257293186083505,0.676063157726746,0.182768557833233
283,2.43598622461337,2.45332686359202,2.21968661447981,-4.9038304358314,4.87095600932058,1.34990048296797,0.181497764118101,0.231762974834855,0.645632493031329,0.0617228367479126
284,2.40436824013297,2.44573461646866,2.21215355616684,-4.89865476162637,4.8649488081561,1.31611720988706,0.188245022009421,0.250651529022463,0.717295606383689,0.144304946135009
285,2.45082301719869,2.45596156750593,2.19019163246286,-4.89771630775142,4.86171874085713,1.35667887791884,0.165845873510562,0.227552033166051,0.704976746237098,0.074293253962318
286,2.46173158598209,2.48283005668157,2.21725548263421,-4.93721703719466,4.91874654319724,1.32087654110938,0.197750575616764,0.272046859640542,0.742747035369315,0.149638254659869
287,2.44854571479091,2.45253999756561,2.20405848208212,-4.91044149768592,4.87846162078756,1.29566718673582,0.186197344470078,0.249106030097653,0.703184428852055,0.072769190112739
288,2.44904346839935,2.46104622668003,2.19904204998345,-4.89121289925352,4.85721276683755,1.3064537072708,0.168596839184602,0.230455935624526,0.670492945369004,0.0668026907740721
289,2.43297871969181,2.45058070722097,2.20156092928531,-4.91007924448295,4.87586028767284,1.32317503062844,0.182979679663626,0.236769057986518,0.639337919010149,0.0618203447012058
290,2.43780995637216,2.46895227161129,2.21494136571394,-4.92141091728847,4.89205312690136,1.32219322882628,0.177884832959381,0.246708810785841,0.722703948671656,0.116392517055871
291,2.46909440402305,2.48586433504232,2.2249749023533,-4.93488059141149,4.91306528444489,1.30766115505045,0.176109256847453,0.239558465044252,0.711748495782768,0.168748015264734
292,2.45818386128587,2.47550849540972,2.18463379539804,-4.90527174130949,4.87744694795455,1.33517460890507,0.18408058676506,0.25103072596347,0.685722257695422,0.0561015887506263
293,2.43140524491439,2.48379305165539,2.20631755111803,-4.9099839752173,4.87701397757832,1.31014031748004,0.17660826050527,0.238852825581135,0.630298118447614,0.0510731056472049
294,2.4469595631806502,2.45045747349767,2.20625701885186,-4.8906444352479,4.85505697527896,1.32558914982844,0.174835880165255,0.233370544385481,0.655221601822994,0.0967132738368435
295,2.44760396401473,2.45567622800985,2.20208928149636,-4.9091643266057,4.8844353454899,1.32652078536876,0.183642936981343,0.23747276480629,0.689200450208163,0.100169145656922
296,2.4569584297943,2.46615345036096,2.21920764027766,-4.9245292576265,4.90215604415795,1.31676982350362,0.184800892315904,0.253286454513239,0.76939131303858,0.132151926840197
297,2.43981518402043,2.47646859300056,2.22648042473156,-4.9311051575165,4.90415971707156,1.34970722686727,0.174520179467943,0.239452264332871,0.646508079402385,0.0723272158999124
298,2.4366897626022,2.46757235964709,2.19251079636077,-4.8988589509695,4.86188385127959,1.34482388240479,0.186353183510951,0.254902703317234,0.733818586016083,0.134238044727048
299,2.4432694870573,2.4622688291082,2.18251654948873,-4.90463851339478,4.86971099411109,1.30483935304549,0.171604599132404,0.228707529906282,0.712997244513824,0.0570316523030339
300,2.43717899778323,2.45103995310651,2.22016781068204,-4.90306057158495,4.87035213261595,1.313218639857,0.17850538231786,0.247025150368482,0.651432036153859,0.071877653585452
301,2.44389599411239,2.46071575216195,2.20511181254746,-4.91106539900206,4.87571790415283,1.3559013126291,0.17198133096871,0.246398034455418,0.650352516287149,0.0387058523029347
302,2.44399026319006,2.44977810863772,2.20540198456831,-4.90753215099457,4.88085421659775,1.3275035109053,0.179396618369357,0.235387132006008,0.65104845317367,0.0897847940562724
303,2.43535350254692,2.45631969476864,2.1999223854225,-4.92491906028183,4.90249964512536,1.28855898856909,0.170781842815408,0.238938160343931,0.715247956563505,0.0936421120152006
304,2.44592118590964,2.45184866253295,2.21315323167927,-4.90903836842875,4.87822799226509,1.3994661911147,0.184014430493768,0.254702369725203,0.647015562462413,0.129872450546495
305,2.44692651051762,2.46827550265451,2.19512705918291,-4.90941332382416,4.88193364324894,1.31721577273166,0.185818473218347,0.249523427593049,0.679620206227604,0.0516123204422577
306,2.46329929475552,2.47193475661409,2.22414028914165,-4.92434219984855,4.90155149352287,1.29089327485767,0.183295063087672,0.250540325615573,0.702211459241687,0.187314952080738
307,2.43899195145367,2.46959027337145,2.21186221802672,-4.90038194250465,4.86647742847755,1.32416864933428,0.178777576988052,0.244567754126586,0.690703523512715,0.0646445502341388
308,2.45259266142662,2.47112036570027,2.21245161791766,-4.91419068368428,4.88410037246224,1.30193680905509,0.168170082684993,0.233883113060355,0.69070511093523,0.107717122219262
309,2.42775255524441,2.4584698838,2.18818373182852,-4.87733532206264,4.84078950209532,1.33401543818038,0.174331671511061,0.234466362799828,0.698560164701996,0.20021866481456
310,2.44042081141948,2.45228675790928,2.20658041207795,-4.89370805903057,4.8593463134331,1.32035867899763,0.19085026060699,0.255228846178187,0.711628648289289,0.13590342436282
311,2.45995531791439,2.45690723479469,2.19885499533402,-4.93048178639877,4.90330251435705,1.34716703633555,0.164928792376404,0.225464132291055,0.628019214398911,0.107866260396568
312,2.47242454428762,2.48505121822126,2.19073832281321,-4.92147428740042,4.89462924352471,1.32458520484405,0.185351196347863,0.241503344540602,0.704498833338755,0.163386849986579
313,2.45856987466304,2.44174441261146,2.20963264088847,-4.89427691922501,4.8642556362463,1.3277899308713,0.180224922089061,0.238023428325841,0.660562431497276,0.0850964116316471
314,2.43736303726125,2.45417224746831,2.18868444783276,-4.89261101281798,4.85778443697592,1.32372248672087,0.172601336716166,0.225253311644154,0.725162926698468,0.0802837329298861
315,2.43174448020744,2.48028996391009,2.19306431284087,-4.91463103776609,4.89091580134208,1.39152500780573,0.173261817038793,0.225579713718143,0.685157728973715,0.128037216185748
316,2.42306840467591,2.44447904031429,2.21200292487523,-4.9064640622754,4.86823276408317,1.33590507236137,0.193007643522112,0.265865673292188,0.629450847767875,0.0834296443359595
317,2.45505766130173,2.46492904671148,2.20898201970333,-4.9141024350543,4.88080829759868,1.32279679396764,0.190197852161452,0.24165932455992,0.725554470599295,0.0372973740139104
318,2.45970365109768,2.46747897486024,2.19610472194809,-4.90969468896244,4.87646931047992,1.34151574043745,0.191563171934036,0.256549028758169,0.71705152003855,0.0263390967925555
319,2.44614640589071,2.47607648343235,2.19924113976199,-4.91778939615935,4.88987816588278,1.34879357294453,0.191497197944719,0.256051863417109,0.643211637192579,0.0417294471261199
320,2.4475494712701,2.46000586634046,2.19416515645687,-4.91801767954585,4.88749696558085,1.36286055376787,0.176836440033177,0.234185427172833,0.682128412835649,0.065967686836116
321,2.44310936140378,2.46691448930533,2.22660876174439,-4.92586932743316,4.89521024043605,1.3311326217304,0.168471541556318,0.226164231616701,0.675877359795027,0.0908784669120607
322,2.46572633857386,2.46962865196639,2.20392141667595,-4.92384741895749,4.90163699685119,1.3340385806899,0.184980545389765,0.252209853917157,0.726064974307995,0.0682969066726429
323,2.44257574413623,2.46265102462567,2.22364004502181,-4.92062544890243,4.88554470518348,1.33614721276986,0.188208249220296,0.248044397246633,0.712236353099218,0.117552995142798
324,2.44016434486489,2.44790195483598,2.2004107373033,-4.9019311764156,4.86410613589305,1.2538861162452,0.185104030076373,0.243919562787684,0.760853140696427,0.17945459030388
325,2.43540438743249,2.47125854090254,2.2122330250511,-4.90046005817451,4.87015788893714,1.35370323456387,0.177807447435578,0.226947222269011,0.680559127177885,0.0950159793104615
326,2.4294004275059,2.46089646478475,2.19982084647202,-4.90282219265089,4.87259341878253,1.34887842155828,0.180664351202322,0.244224402641607,0.69730250370015,0.0664145747150643
327,2.4425894304514,2.46291438145178,2.19610525621258,-4.91586617584205,4.88410812155188,1.33215833620173,0.18799437646099,0.257860962496409,0.726679964811676,0.0338122337562039
328,2.43011423528651,2.44764470072492,2.20257564848608,-4.92101682722916,4.88952258910532,1.35733902152349,0.177308522118512,0.240585505136895,0.689105497477682,0.0745855657137171
329,2.44676374979142,2.46715719765257,2.21003385656471,-4.90984541143234,4.8792711519504,1.33018596077897,0.174180189085607,0.245651476448402,0.682849788980556,0.0141765702016963
330,2.44128650647837,2.45856482942689,2.19217211136172,-4.91067810984386,4.88658175111939,1.3233153583852,0.196654965090507,0.250468622972441,0.684450725101386,0.0486545184480312
331,2.43739871570266,2.43438877087776,2.20752589217191,-4.90575108772034,4.8740083021619,1.37021493088908,0.154756487663099,0.216607925715449,0.682408888779882,0.0908157769069489
