sim,Rate,Rate_1,Rate_2,density,recip,jumpXTransTrip,se_density,se_recip,se_jumpXTransTrip,maxConv
127,2.41656820088199,2.45508564281989,2.22563210956734,-4.89886544269274,4.86783784013161,3.39380189399182,0.179933199724787,0.232078234306536,0.864491069526616,0.0935863081751121
128,2.44189144089535,2.45291966479235,2.20517273071779,-4.91076979444632,4.89049885769167,3.30806003870284,0.184067818181528,0.244246201507263,0.961554643718684,0.0984122190378008
129,2.43759490056581,2.4698556907685,2.21830229642597,-4.92513103731396,4.91105711361848,3.29070695561106,0.176846895661173,0.244279506851127,0.97436242875814,0.124381852536333
130,2.44070731056245,2.46443479033297,2.20833179635137,-4.93370066563479,4.91828771763411,3.33586287969356,0.168494550635915,0.235740198971355,0.904031115779543,0.0905693312216519
131,2.41990257777128,2.45262310278662,2.21569712886318,-4.89745944114911,4.87254329321251,3.26802804799161,0.176927012551619,0.231701631240822,0.989007770213225,0.084606165598275
132,2.4607632937885,2.47509150691322,2.21360955535311,-4.93128434126077,4.92006347850988,3.37209482973357,0.179596582662541,0.23708486704371,0.978026652371677,0.135503345336558
133,2.44009004986827,2.45495171512744,2.19825303135687,-4.93944959429384,4.92953382542365,3.41444952765751,0.178499492535293,0.242575202529492,0.881481836260776,0.140523460978303
134,2.42935524557311,2.46362928304543,2.20884149362086,-4.91281231247814,4.88788419509539,3.35731878371235,0.169958294800337,0.232048155330423,0.881286387477406,0.0321920916321743
135,2.43612819682916,2.46753750690481,2.21329490235381,-4.9371735903202,4.92428415316888,3.30774234290219,0.176062058833813,0.227647207841204,0.962645285007865,0.195579138510152
136,2.44666198028836,2.45563167314688,2.21645750774175,-4.92010731870776,4.90513766066323,3.36542250574042,0.167167615105814,0.224610680070931,0.886154426145405,0.0270858811612642
137,2.43215750020205,2.44936671136121,2.18626011461141,-4.91394809927025,4.89558399238369,3.3373668347284,0.185833371947859,0.253399887972031,0.885276050071519,0.0555835928866677
138,2.42700780375886,2.44778148044991,2.20727089448564,-4.89731876392262,4.87562877125912,3.32164607587659,0.166101763884645,0.219077792104165,0.907508242406369,0.114981794758246
139,2.44719069715304,2.48209680776448,2.22222550896941,-4.94158979158329,4.93014970499642,3.33280979231441,0.176354053622708,0.239697397231251,0.90711316101014,0.173198858863469
140,2.44105541537555,2.45983980628595,2.21410985617608,-4.91454741912225,4.894574770788,3.29408122928246,0.178080522935902,0.235423986995483,0.960078193248259,0.0886375902146805
141,2.44121389642427,2.44884049565635,2.21168147789724,-4.91367183421035,4.89262971266733,3.36072442744759,0.169424595354441,0.227987764137788,0.916108723408452,0.0351689323368775
142,2.43796764375349,2.45981624600118,2.22151470290383,-4.91766613278825,4.89939512918186,3.32853826718154,0.174242363059216,0.245155988632057,0.894272751573354,0.0306030483852992
143,2.44034255317135,2.45137505205373,2.20688174770443,-4.91070802523946,4.88075859344027,3.38879507051539,0.192486970314724,0.253485805119382,0.917655281710686,0.143064628068211
144,2.46475041286857,2.46117813913381,2.22045322791192,-4.92879791299907,4.91124778510318,3.34358138650528,0.173215541387417,0.225515641558211,0.948464662186212,0.0430639474808823
145,2.4228355947009,2.44330768208832,2.20503361966163,-4.92057945726798,4.90542873407573,3.32559677571184,0.178925139975396,0.236329541707587,0.951912442458066,0.103152654855159
146,2.43668054136364,2.45388141364076,2.20257683925597,-4.90794515288894,4.87876189313285,3.30578733660235,0.183257320286406,0.230877628053432,0.925380586276384,0.152005979287901
147,2.43307587739094,2.47469323779965,2.21237538477013,-4.92442312892886,4.90606084225162,3.37000764839778,0.188305487527919,0.249495985249073,0.919473741148776,0.0720694014339777
148,2.44084397434759,2.47085678370295,2.20316391334861,-4.92160053754727,4.90493213875479,3.29703348144149,0.16366963763552,0.219670830085937,0.901139506357744,0.0912923365733302
149,2.42471388281741,2.42643493342585,2.19833200249785,-4.8940587958496,4.86079779044128,3.34003833643199,0.183012125115575,0.246302470341812,0.916840484402683,0.193322420449772
150,2.44586940374441,2.45970224969357,2.20580484042198,-4.90777987467307,4.88321103884151,3.32740046888463,0.167098670088931,0.224256673189323,0.900795679541402,0.0635373625749278
151,2.41978249526415,2.45062088997887,2.21084212684838,-4.89602202252274,4.86761618276268,3.27372753607774,0.175864594247004,0.239368958141958,0.904588605375924,0.136219342370134
152,2.43423905909703,2.46016443141238,2.21569567085086,-4.92812188481748,4.90618657522946,3.40665125566824,0.18965179582646,0.244390935682802,0.860896078608194,0.117929499916175
153,2.41353387952049,2.47581158171496,2.20545355536775,-4.92004790925703,4.90450790928982,3.27969242109702,0.182746521569653,0.251878008588906,0.921752997907391,0.0447595379181623
154,2.42656378981673,2.46444819939615,2.21946044310607,-4.90134442077402,4.87695430268144,3.2811235840538,0.176703913960465,0.243040743699383,0.848634974912412,0.0913537704985424
155,2.43681533228188,2.45798442579428,2.19712630642143,-4.91832178280563,4.89972919641187,3.34165834426251,0.177843068073423,0.234925950047977,0.917496288908803,0.0672666744549022
156,2.43730269554234,2.45851042430878,2.20064806073857,-4.92111116074249,4.89748160458,3.35784132476738,0.189534878729231,0.247353225739426,0.94490559399464,0.0827761832460911
157,2.44417285607347,2.45964354847397,2.20143337830671,-4.9065302650249,4.87930983853834,3.31224068027802,0.172878779535127,0.236588117865597,0.920674442713745,0.0645282299462264
158,2.44075401188587,2.46259441697742,2.22743886998175,-4.9098671006589,4.88519067280774,3.34401984562641,0.17694488770048,0.232181974331341,0.960931217493805,0.0524224531165243
159,2.46070422312718,2.44403152051138,2.22873546270679,-4.91947976937693,4.89756268212021,3.39704765555837,0.190654902438812,0.246631385091441,0.97522032340742,0.0525391330794237
160,2.43481576791409,2.45978751574134,2.22399673278645,-4.90944975414908,4.88932157855059,3.34084791086064,0.178468542714367,0.243106699284492,0.879410856111934,0.0542912381968166
161,2.41370535109043,2.43754667825221,2.20629125276365,-4.90615531484657,4.88014293989263,3.31250455302848,0.189789572065715,0.25708017067778,0.893326880377851,0.0721802071594051
162,2.41239051958077,2.47060609754745,2.23456776668197,-4.92221586790672,4.90699409413047,3.36293511816975,0.172505613817861,0.230722698314457,0.872583633153997,0.0697211998737749
163,2.4295876328821,2.46224605778469,2.21715636743001,-4.91701148930722,4.89319307638576,3.30498393199224,0.185497911985694,0.247549671633881,0.97296782662849,0.0485478599306009
164,2.45539591694964,2.46347832321451,2.22813443248244,-4.92114307931072,4.90456666393261,3.37606861284653,0.18708142749612,0.253784655739791,0.917491209408243,0.0543320327120679
165,2.44062391524521,2.4332297765375,2.2245574582219,-4.9231250869377,4.91092383260867,3.35159897950064,0.176500240733552,0.250871172909383,0.878552969793218,0.0740960187108025
166,2.43177760547414,2.47456683861461,2.21300569551567,-4.93228147253665,4.91455679829851,3.43512190078044,0.198932267211543,0.256727965410672,0.875692307018429,0.0867291048602445
167,2.45076186139658,2.44245523204265,2.22106311179801,-4.92337912726439,4.90956489117795,3.2978257238482,0.176039958513547,0.238841888329713,1.01501583409042,0.0542101736199255
168,2.43360981388988,2.45438265480872,2.22266361075474,-4.90374192198911,4.87945882961958,3.33849001031544,0.170206251514694,0.227739508171904,0.864628419529288,0.175077770750471
169,2.43159945570953,2.48366450750719,2.20023008144585,-4.92238554195733,4.90359687769579,3.33081812792518,0.161270682462055,0.221110857360372,0.952816585275064,0.0372978903098823
170,2.44513833699591,2.4454681954649,2.22035235069963,-4.92568832244992,4.90758129215828,3.36345819491557,0.191783181598219,0.248313475335725,0.986542133707667,0.0772477902840737
171,2.43153507941419,2.46125465976148,2.1891224756822,-4.89505133761896,4.86882525238382,3.30427083385804,0.178318039580384,0.233387060299034,0.898325939019351,0.0845881057045417
172,2.44583990792506,2.45885806693018,2.20468592957106,-4.90997954743178,4.88832004838889,3.2927288571251,0.169105161868281,0.231558035013047,0.89600569668865,0.0725176848270776
173,2.42642584959488,2.46110599721581,2.20220143950349,-4.91787512579057,4.89532585306345,3.33642760004317,0.17365802292492,0.233983944562563,0.928170649894713,0.050425254536224
174,2.44320117881972,2.45778866689949,2.21301573385481,-4.92672098296829,4.90860827341231,3.28821151637433,0.18825978000399,0.247806217171364,0.925263537701453,0.0914958203853551
175,2.43864119896727,2.46498122742146,2.21181968319367,-4.90589125353618,4.88322970234312,3.28932765216377,0.187200102264539,0.248733546208673,0.906916277741413,0.0883314362431658
176,2.41894128112928,2.46977450394917,2.20667765170911,-4.91628974421941,4.89600052677254,3.35436911528555,0.178142237520157,0.243984209596318,0.991850136145237,0.041569949297243
177,2.41868741509142,2.46552828581594,2.22718322721143,-4.913708826992,4.89024896666107,3.34826549278938,0.183065496318731,0.243477484603132,0.881168507642549,0.0502211301292165
178,2.43959728936438,2.46336850912317,2.19988211084044,-4.91761196650507,4.89262573876643,3.38066528384117,0.176940836149782,0.237253067081319,0.913497901109415,0.0551529896236778
179,2.44080713508851,2.46461669876113,2.2205961684484,-4.9168500808361,4.89446322424272,3.34493651071565,0.175993521540593,0.248072866728097,0.951876526630536,0.0404166989299948
180,2.42399739197924,2.46290263112962,2.18929645615572,-4.89964618247954,4.86856991668111,3.32823206901192,0.189628302906086,0.237641771027631,0.949896977049715,0.178533427890547
181,2.43436926166972,2.46580857412396,2.21934449148258,-4.91368217517737,4.89563757303578,3.28286804505647,0.186623010966388,0.246183644992817,0.979817594215346,0.0775717199101183
182,2.42369218513644,2.45538330930402,2.20029855091889,-4.9147265155347,4.89444872973303,3.32409550637591,0.180499258064018,0.236986443761365,1.00986098693182,0.0652298926980445
183,2.4176341898973,2.46079565115339,2.19253245132355,-4.90746208834957,4.88332665431859,3.34118126234077,0.184281772759562,0.253221129377781,0.882065910972294,0.106288153518491
184,2.4405505638419,2.44398909407796,2.20253285326118,-4.91239767603044,4.88966085383102,3.28720588848993,0.187967811660384,0.255335074587466,0.909415350194137,0.0787758293444371
185,2.44071435936271,2.46683642719116,2.2209110597599,-4.92780087311881,4.90419867000768,3.37048306213134,0.181649372076851,0.244811459530957,0.870728487459058,0.0702057957089736
186,2.42022914108152,2.44679671201491,2.20840279185027,-4.91538562761177,4.90164300946123,3.3138685685232,0.183963698744201,0.245222914476699,1.02478880934622,0.0893844123777543
187,2.42433782714049,2.44691703649504,2.21225752659641,-4.89941903410154,4.87174383940165,3.29352003022549,0.173620364364811,0.239871054904173,0.968369050087037,0.119631226331336
188,2.41779574506706,2.44814348015301,2.21305774754259,-4.89976783567267,4.87116575023572,3.35065841176671,0.177275438630428,0.248638359277189,0.89609373687856,0.0884901361846044
189,2.43728107116395,2.46946188845829,2.21862180612882,-4.93508670049689,4.91885037606975,3.34729319888478,0.183178408202174,0.248400072435405,0.934265135579406,0.0950814632063952
190,2.43658311935641,2.44921705292222,2.22572383903708,-4.90801405930489,4.8810167666768,3.34745467438463,0.194718475825197,0.254026535210645,0.923192618291058,0.10106138809919
191,2.41881207364118,2.45231396368449,2.1989257803776,-4.911446096691,4.89066187593185,3.32661922616153,0.166591544352826,0.233490748805396,0.862758039371532,0.0726770536860302
192,2.45486373219653,2.46370456140116,2.21156609471121,-4.91906161080847,4.90184106251384,3.36379277291651,0.187730933607942,0.251429649786614,0.907823818325846,0.0223372664379558
193,2.44539572362224,2.44800381253341,2.23937407765031,-4.91374339673927,4.89081428970606,3.32536056391049,0.173661782709259,0.225948348395915,0.916888026062019,0.0324987007911172
194,2.43579759388199,2.47340217113558,2.21511293924084,-4.92056658403829,4.90213640053413,3.35391853221635,0.168830044778749,0.225032406390539,0.908513307598901,0.0505413859367361
195,2.43355522255383,2.46466764508696,2.2089386747331,-4.92656323456085,4.90559548834196,3.37761436322042,0.171842158088041,0.235264395790058,0.930807782303261,0.0741883722624334
196,2.4050762621536,2.46970518471546,2.20602226319149,-4.91348004823718,4.88737749360875,3.32797050853141,0.194710825293452,0.263052230806576,0.895735230551706,0.0692492145346129
197,2.44106682392955,2.4703147820144,2.19939137113725,-4.91698987640489,4.89230239070095,3.39030269990499,0.180229840192995,0.237229664709436,0.892193002469294,0.0785045563704853
198,2.42750151607376,2.46361159217939,2.2126787370232,-4.90168414560491,4.87332610640068,3.30600289766875,0.174324823089547,0.224940278981279,0.916542898019095,0.142042374903136
199,2.43092387157779,2.45056296329483,2.21624774366468,-4.92521650788883,4.9009719481108,3.31675433223604,0.176494626628429,0.239215221303069,0.940755123007183,0.0483222426713721
200,2.43081800709888,2.47523176242051,2.21690689068757,-4.92747282911002,4.91628960431163,3.32368157235384,0.174369509712719,0.237170617018005,0.94186160002542,0.0870244670592221
201,2.43066965035996,2.44034386144772,2.2116155530132,-4.91087647359805,4.88748421670578,3.31204257614757,0.171760650770148,0.224668285763255,0.99115004818642,0.0740001528440327
202,2.4531061407568,2.47361968658717,2.2070176126757,-4.93068124620898,4.91612039807836,3.37334267756521,0.170780982186109,0.23483337264817,0.965102792040356,0.0730831518481806
203,2.44732440895097,2.47959606687875,2.24292221862931,-4.93583717086499,4.92403179008923,3.312448757867,0.192726084118524,0.247488176247144,0.966363289871615,0.160274705875954
204,2.4321871450296,2.46252079267582,2.20506294697684,-4.91701064719087,4.89838607659255,3.37055702906769,0.176471654663578,0.239215793929062,0.897918218863458,0.0836970371096475
205,2.41925642191346,2.44797894135667,2.2034088821807,-4.89668503961025,4.8711832145845,3.35256656702284,0.187318538093244,0.247823783207191,0.838603095226854,0.148828468894654
206,2.44136727752317,2.46422124879946,2.2071340956356,-4.90205666526398,4.88186254053441,3.36345141517276,0.192874086749665,0.252293770954337,0.87072140267589,0.0700709002481972
207,2.44280993514916,2.47640392430678,2.20855104560553,-4.91745148856232,4.89454181276476,3.38337816920155,0.170456056912632,0.221186239716811,0.935703381264706,0.0501537516691989
208,2.43601094289664,2.47174789791612,2.22302147141614,-4.92633371389177,4.90958190255454,3.31110836496991,0.172097422212773,0.235088529280794,0.989227944492134,0.0609666827929817
209,2.44378148952756,2.44541509887469,2.18746693646625,-4.91319333424415,4.89288471737297,3.3503561592107,0.169275231927014,0.231793290351052,0.966708888571511,0.0733171744519313
210,2.43831584515561,2.45808606146486,2.22162299828306,-4.9253269283124,4.90323493026162,3.33201593465276,0.187563016746322,0.249072916381692,0.947918656346229,0.116150462881381
211,2.45646037783768,2.45983790372358,2.20922141592329,-4.9384190944306,4.92573070594408,3.36272793711655,0.18786126348024,0.252453116691522,0.935872322995102,0.110795097866422
212,2.43263130506837,2.46474453144443,2.217970687236,-4.92803850055035,4.90387037643084,3.3422951101328,0.183538709999437,0.246919855326542,0.919230905350119,0.0764098496388782
213,2.44126063120305,2.47839037771729,2.19979246034209,-4.92678326244345,4.90433708099498,3.3182822838638,0.177380211309945,0.236385407661427,0.946776348790094,0.0854760122726277
214,2.44639445253504,2.44948327012129,2.21722175732475,-4.91599375524913,4.89463487222143,3.34624268895,0.175758162539534,0.244588071178914,0.91939685672618,0.0797127878460394
215,2.42386347266895,2.43063248754288,2.20550215286205,-4.90480635265279,4.87565058069682,3.40467459037801,0.179155398280548,0.244104743657389,0.908737118807967,0.10714062107376
216,2.43593070139482,2.46221609739496,2.20432882646363,-4.90851203477185,4.87890458241106,3.33469056235819,0.181867561504387,0.249615027092021,0.920646275618883,0.110874308247428
217,2.43662539023764,2.48175410473553,2.19842065219324,-4.93156908158645,4.91992263406329,3.34967504265306,0.174386622785602,0.246860506292129,0.884834137886378,0.0788931604157159
218,2.45355690167215,2.47156065927658,2.23953507602663,-4.92677561079819,4.9108207894552,3.34725663046511,0.173961801090515,0.234328814214603,0.939011227278544,0.043126560120881
219,2.42352049649265,2.45679432118282,2.21784613810498,-4.9238039085244,4.9103794898507,3.32176974565904,0.183060949838119,0.254120016406481,0.879980742286403,0.0334973726208649
220,2.44658023985965,2.47381923875474,2.2133227694571,-4.91968214756185,4.900297939093,3.3141742668993,0.174859223766762,0.232453432061825,0.959596164205388,0.103483068262972
221,2.44683444611252,2.46703921373801,2.22065835592112,-4.92444106257417,4.89985561511364,3.38638493128419,0.182650092802978,0.255956476619483,0.838302853887646,0.0857752667380567
222,2.45155173210844,2.45943674125842,2.21183789212346,-4.93243912511067,4.91348924625935,3.40432724440159,0.178403031012473,0.23404476660672,0.86514335920461,0.0946956722980105
223,2.42671714604558,2.46495272699245,2.21661740079181,-4.91545491830955,4.89296545013725,3.33534501751049,0.186327319456427,0.240723983715883,0.918740828997574,0.0590743659318821
224,2.43920986524362,2.44801344933394,2.20894172261763,-4.92100294556507,4.90321198968562,3.33916949303388,0.17494546596669,0.236239597736624,0.869840210373544,0.0188186124536186
225,2.43051876780529,2.45764461171707,2.18790067208111,-4.90816150263853,4.88736818750201,3.34341958322285,0.174629451051824,0.222903974761288,0.892106162551723,0.115313064502948
226,2.44529616603307,2.44785851984578,2.21913669964049,-4.90863655570276,4.88696969863193,3.30939413023872,0.188683190094619,0.251844052193126,0.911806013744882,0.0427595063427389
227,2.44995470231338,2.45344492721174,2.21666760022233,-4.92758429790373,4.91249543889497,3.33147781425912,0.181703981742735,0.242496456647279,0.929316958447527,0.0845546649002172
228,2.42828568852472,2.48181491736883,2.21509860712951,-4.90907000739824,4.89138776270915,3.31563808414833,0.172528173273154,0.234317108650677,0.937884773234367,0.056432802340697
229,2.44894107974982,2.46627375987878,2.20289346511838,-4.91792991558252,4.89531840291359,3.33973451405056,0.177490287531418,0.230457193745277,0.883085314696491,0.0501909924246207
230,2.42934100580916,2.4522250804156,2.22144166870247,-4.9184307277476,4.89390979005113,3.35749596959122,0.178768880390938,0.240143027772071,0.893366094206968,0.0287069157053716
231,2.46020447337045,2.46736270543912,2.20946300718207,-4.92436228229433,4.90379728421434,3.32476358126107,0.173610009291009,0.239435471752895,0.916769638517527,0.0554104910866917
232,2.44891787968219,2.46296773065979,2.23579939113025,-4.93207786191779,4.9078738488445,3.35390274867316,0.184761210192175,0.238294179031744,0.953424254448632,0.110204441395542
233,2.43755037371924,2.45268288122011,2.22781257723247,-4.90652740882732,4.87246591742078,3.33332740645207,0.196679019361027,0.257878783698256,0.932040367113661,0.13066223739687
234,2.4308787458568,2.45246858188676,2.20383940075766,-4.92276922733214,4.89869457209688,3.32754225712239,0.185169658627538,0.251764768798647,0.916869579396876,0.0626822673014529
235,2.43847091550367,2.47843558681716,2.20472722796752,-4.90502346953787,4.88025958798057,3.3836866413894,0.18603387306901,0.247948473890681,0.87976640841432,0.0841921832615306
236,2.43788932530164,2.47890783515993,2.21197005682115,-4.92650693170695,4.90058375877468,3.33824304177853,0.201479859180285,0.27480390727928,0.929273128467737,0.0865056063690611
237,2.46102484243978,2.45510062527917,2.21121153552236,-4.92882317588809,4.90983989940749,3.38028565694501,0.18669061743186,0.255118781037913,0.938253488741863,0.0648942326027467
238,2.46422707479601,2.43681573946614,2.22015702172184,-4.92145217082943,4.90649326894325,3.35509998100673,0.18107567915495,0.240400339506459,0.886426636178241,0.0420832802492327
239,2.46117405527919,2.46682848451276,2.21204000494501,-4.92951690277152,4.91201161505816,3.39917368656274,0.196076130927648,0.256705123460449,0.86735344086795,0.138824228693229
240,2.43915605652131,2.47044888447433,2.22448207782678,-4.92921892645433,4.91574001997466,3.31770891024362,0.172863935875423,0.238476500616486,0.880122178431687,0.134382011245819
241,2.44462466215404,2.4688837426652,2.20787334403479,-4.93465393519216,4.92254803767982,3.36981215408879,0.177126682512507,0.226564801680827,0.938551745542588,0.115376175234682
242,2.43068953745346,2.45348098476834,2.20293934786281,-4.935723373106,4.91933152690154,3.38517705463053,0.166126885907907,0.234797304675689,0.927188605061303,0.0802595554190971
243,2.45113658290923,2.46308898937501,2.1984196064876,-4.91138594117716,4.89255740079177,3.27364707416222,0.179522484996905,0.230726762670806,1.01421068098969,0.0643761326190143
244,2.4380143739849,2.47674324068814,2.21183432032548,-4.9270268259796,4.90548307349297,3.34660415038314,0.159817812267222,0.221183751142848,0.891040532054672,0.0594187870893735
245,2.41192830891229,2.46401824078878,2.20309157153373,-4.91897961681987,4.90539106475954,3.33899649470786,0.170446248466911,0.224298707536862,0.932108982515507,0.0818285494599047
246,2.42479197836177,2.4585293361999,2.20033637054508,-4.92168949637446,4.90933033369123,3.32175020748576,0.172726425930884,0.23968842004016,0.92744062109568,0.0463746455679783
247,2.43864375420606,2.46472054423173,2.20676313770181,-4.91637612143537,4.89128312945444,3.36490749464179,0.166496855232252,0.232137177782325,0.913042066999471,0.0437985735245912
248,2.43715880239083,2.46678713792818,2.19852820535344,-4.91177597860212,4.89522369861358,3.33657563248057,0.204702074303,0.259171425083247,0.905706952772167,0.0672935942312228
249,2.43795723050344,2.45974385360071,2.21923683845961,-4.91218560779742,4.88660664897911,3.30033561709082,0.19701863426934,0.249837490979806,0.922569727863623,0.105205327138538
250,2.45220635851473,2.44712972844169,2.2154672765308,-4.91167931212035,4.89195316198952,3.29340913713777,0.183489399727934,0.23942199559366,0.913946036376387,0.0214277157077339
251,2.43029566442066,2.45386247394424,2.18314766149875,-4.90748209749967,4.88281255894629,3.35973663830223,0.181872163095318,0.247448475567019,0.908591468884375,0.0847108693161877
252,2.44349654988187,2.46709616357774,2.19950392166923,-4.92708012550217,4.90713918390297,3.36682128792552,0.174496188098523,0.23473917845931,0.921949620240207,0.0252037493940845
253,2.43229018851948,2.45784579777339,2.18961396685403,-4.91614345141623,4.8979511606822,3.29376785588566,0.191846357924624,0.265309541396243,0.997988397236016,0.0977081598770241
254,2.4689652415174,2.47172167868617,2.25182601327239,-4.9590753581883,4.9595217239782,3.36446097660249,0.191759128134924,0.249891765556892,0.949350290501701,0.288653299286763
255,2.42485913904292,2.45648453012444,2.19400026824554,-4.91195223945853,4.88678320012061,3.33853695684671,0.171387675965492,0.229465625010202,0.91444341111258,0.107058790197077
256,2.42582383946575,2.45974131707147,2.20178415780193,-4.90498769202378,4.88284361933191,3.2663396479668,0.186746734430148,0.241839640758694,0.987117914348799,0.0944015236258054
257,2.42232295686565,2.44793497989805,2.21393517623754,-4.9107972336505,4.89020540417385,3.37609505880446,0.178907977664345,0.24312165867657,0.938080647972062,0.0832632578850805
258,2.43728551587546,2.47241892991061,2.18592777900162,-4.90619275967473,4.88150768865393,3.37144885735589,0.188842307056443,0.243088508773334,0.889686679453584,0.115450729866396
259,2.41590657750849,2.43630924827676,2.19992116551297,-4.88552921669524,4.85557271812112,3.32036928283817,0.181200246299292,0.233768935660919,0.973813965630232,0.216827578019481
260,2.4559355381685,2.46173428243404,2.21388696043281,-4.92174344489801,4.89779476437951,3.3924259341017,0.191799513195516,0.259455230838667,0.916776546363754,0.0426462115606009
261,2.4464866207375,2.45565957902674,2.20922671901032,-4.91009167330202,4.88506567066596,3.32936194094137,0.178101069890747,0.242011686520841,0.92720641874446,0.0693688809879682
262,2.44718839696756,2.47741265341057,2.19881022377436,-4.92735373916175,4.90317695645803,3.37312683813162,0.184465231693856,0.244563892263029,0.893020542812535,0.14736855850402
263,2.4458710352285302,2.48279607329602,2.2176984921959,-4.9377132108913,4.92728770589793,3.34143765191101,0.186216669648947,0.255810436586534,0.887686985279633,0.135403444600117
264,2.44951219930618,2.48221102067251,2.21269343062474,-4.932603519532,4.91316720902531,3.31375716671366,0.1996368461586,0.257911400445627,0.9064494912975,0.0850688155145822
265,2.42359975326217,2.45385865738386,2.20062240418101,-4.88574264276443,4.8594778858937,3.36434696127627,0.187836648981684,0.249911114898744,0.904077135764579,0.147797547515459
266,2.44839216110993,2.45733825836186,2.20806566449381,-4.92311822086725,4.90592473374466,3.34784107719291,0.17358458290604,0.221682288073958,0.946003690172978,0.03608012748459
267,2.43884529131685,2.47060406064647,2.2117793732971,-4.9106779012556,4.89097420030037,3.31610553462115,0.195558310172357,0.251557785027875,1.00515202639691,0.0796629363606709
268,2.44452884239417,2.45622235804637,2.19593102736897,-4.90281768233705,4.87945476732869,3.3044489395243,0.180881463298017,0.223516695865523,0.941761468044989,0.143669651844726
269,2.42803553859952,2.46710252808843,2.21681362112312,-4.93609811064057,4.92090041730876,3.33661477199946,0.181964922408289,0.24579535814084,0.92340857747767,0.0836747391328558
270,2.45042488181463,2.4896236347197,2.20736330568319,-4.93110916760739,4.91255694001244,3.37865668724688,0.172458828871311,0.234764730226139,0.910878254688226,0.123717997807154
271,2.43845503079296,2.46570157962208,2.2191094911686,-4.90933691407363,4.88214948993765,3.29567315720358,0.172676443876209,0.226578554126393,1.00793543462075,0.179085508211557
272,2.42543399457895,2.44838244810343,2.22663073871124,-4.91727177159409,4.89899755603052,3.32220268276874,0.185680008749881,0.249113892598779,0.953948954501875,0.0925086098853458
273,2.4312569217092,2.47053639025298,2.21521706771881,-4.92769849063321,4.90846604854788,3.34974612422806,0.168112674510954,0.226587549846064,0.920521067617091,0.0396018776184038
274,2.44252852629342,2.46250292247045,2.1892108506053,-4.90887584331593,4.88477950249297,3.34361149651956,0.186213205429176,0.258073831947628,0.853588324393795,0.0772279662387774
275,2.42299307166903,2.44957711511161,2.19640290957912,-4.89002778949094,4.86261205547397,3.28816933449691,0.191819001597682,0.255166993878982,1.01505677197415,0.175011609619327
276,2.4347532007914,2.46722412050953,2.20208289150426,-4.91746794680715,4.90130271212511,3.36098187823598,0.183905390759198,0.248147479889678,0.897558904901738,0.0554362013080698
277,2.44183166987127,2.45655677560386,2.21032848420298,-4.9207761507376,4.89952747247225,3.33976162820992,0.188603115503397,0.240670518340787,0.923693163116162,0.0496600240112498
278,2.43584030364793,2.48088924250814,2.18805392145371,-4.91850793965177,4.90074958792427,3.35498138574247,0.186887465001999,0.260458809626516,0.89139763660183,0.0503547458003921
279,2.44120331933782,2.44589537597644,2.22347047265662,-4.91149913545362,4.88896465007545,3.32322090707905,0.181049510520176,0.254004213921362,0.919836034003921,0.0314658716368782
280,2.46085225082594,2.45004096377125,2.21108218724248,-4.92366982325519,4.90436343831124,3.36511125719598,0.199824913324994,0.251232051137277,0.891191941573035,0.0645496056011187
281,2.46778592128575,2.471280015423,2.20583690682226,-4.9211609460412,4.90363841307792,3.38115602181359,0.18207824866636,0.241416589393148,0.927576255461829,0.0431177742428644
282,2.42973962144102,2.47429131198817,2.2250258464113,-4.91837075423176,4.89662300226542,3.37656376918562,0.165729242803145,0.224733414955241,0.899616222224435,0.111156517213183
283,2.43229653819556,2.48308236225065,2.2151609135729,-4.92254100542782,4.90297721869655,3.31463310426516,0.177852419342797,0.231424016932028,0.949158129780421,0.0670569100068152
284,2.44614992623828,2.47551758564351,2.22842013705527,-4.92946708867423,4.91570159283011,3.34069593340229,0.17705433304237,0.241207954577575,0.944882264401876,0.142855587783241
285,2.42866583836332,2.47407186477314,2.2253742770468,-4.92379296189023,4.90606539781126,3.37204584822007,0.165092302257577,0.216870137982549,0.950278283928275,0.0777065936249769
286,2.44676035619432,2.45810400838496,2.19987701910562,-4.91110920134133,4.88998808975094,3.36722802251809,0.177253477236202,0.242081174076226,0.872686532771265,0.066685281484579
287,2.45492969042092,2.46227972633293,2.22823939638003,-4.93437842625218,4.92223438145535,3.33971377876209,0.179822314591668,0.239357276930481,0.983499034055978,0.095603765853156
288,2.43120880184379,2.46150012258885,2.19405148665404,-4.91259983812577,4.88587157924736,3.33132331142256,0.183812655091605,0.255327136308623,0.894500366088529,0.144651685032752
289,2.42890746204162,2.4605949588492,2.21056045111636,-4.9076571915709,4.88428817143146,3.32284500040474,0.177519500530613,0.239061144780043,0.942106250082299,0.0345421576164037
290,2.43147884999928,2.46116175512263,2.20393784096495,-4.91888634976051,4.89703519378104,3.31581982153976,0.178242544668918,0.236877347353573,1.00431286189079,0.130057170795262
291,2.45360104421825,2.47083419496908,2.21510333246477,-4.93437080550288,4.92475125346116,3.34845858947589,0.170152377027341,0.223144345301939,0.919261535169683,0.0840571021603334
292,2.43052048090909,2.43575098925916,2.20483218615421,-4.91726237942271,4.89308160100225,3.36304535781008,0.173632297103879,0.235324387559596,0.945139826655878,0.0268871780296456
