sim,Rate,Rate_1,Rate_2,density,recip,simXTransTrip,se_density,se_recip,se_simXTransTrip,maxConv
128,2.44981626736412,2.44697178135195,2.19052823695325,-4.89763667321966,4.86424450979294,10.2053545849493,0.176039326962492,0.236663317350016,3.60151439215222,0.14420490555831
129,2.45085835801684,2.44861291750862,2.21706643094917,-4.93027364435799,4.90483283817681,10.1416175876644,0.168555656487196,0.22692147884694,4.06316211975056,0.117048775607424
130,2.46362948236294,2.46474133813496,2.20030246943618,-4.93121849763781,4.91704912811076,10.0558700283863,0.185418831041677,0.242372857356096,3.80249134924683,0.0999814708606385
131,2.43428683252965,2.4596670854096,2.20587506856289,-4.9180586508187,4.89126295380005,10.2435292263134,0.193897095662395,0.254055480801889,3.66204340247222,0.0744553209726211
132,2.46111626572347,2.47093293252658,2.19424408317673,-4.91848095370987,4.89552467885875,9.99411203741209,0.177989941168526,0.224200029918557,3.76384554937081,0.0525259042863345
133,2.44515157090745,2.44442299373677,2.19894398174122,-4.91356912589686,4.89101672430691,10.1761281918982,0.181530413082814,0.255053928402175,3.68205175930219,0.0810830228415956
134,2.46840683902688,2.46479435666896,2.20148787913505,-4.93126503270089,4.90953164453415,10.2662848970438,0.176197983429678,0.221286625408163,3.60183293086591,0.117301129401646
135,2.42525254228871,2.4547506612284,2.19327695816481,-4.90987410813042,4.88319726960383,9.97668598993013,0.169105182021971,0.232404754435638,3.79055241299497,0.0702891491469888
136,2.42723758258767,2.45219944848131,2.20469969546794,-4.92654431146454,4.90826979478828,10.3819360477843,0.178651075015054,0.245277901672166,3.69304109210676,0.135902617149127
137,2.43754700557933,2.46179399390507,2.20448596332403,-4.92242428316099,4.89750220433807,10.1282584658097,0.179439105391371,0.240742599959269,3.66532395542091,0.0451558344623848
138,2.458215054235,2.47658062263708,2.18986693748566,-4.92415201443515,4.89913490395193,10.0349233123268,0.185223110556732,0.248512185675113,4.37691601993021,0.0846792926439237
139,2.45055968567359,2.45513701643927,2.22014764545722,-4.93434263295686,4.91665844824197,10.3834624025536,0.184177313517752,0.240404069596179,3.60283243475455,0.148171815941043
140,2.45519903716244,2.45158866899428,2.21331387568864,-4.93554598529218,4.91630553790638,10.1243600874397,0.180331422471225,0.240415915716198,3.8066125367547,0.132869483697275
141,2.47166056483899,2.45604205196764,2.20541217524432,-4.90386075383311,4.87316103190306,10.0291822767315,0.178045842491763,0.234836068433362,3.99037967699789,0.0704847494460378
142,2.447861882503,2.4536892048344,2.18336136732557,-4.91736770662477,4.89575219461462,9.84880191216961,0.179760874804856,0.24403496492163,4.14735033162144,0.0834876104431199
143,2.43194082125707,2.47782019914082,2.2064342844369,-4.90446211311092,4.87327113750432,10.0408072608595,0.177602098272673,0.234256610718666,3.57263294842478,0.0469451607906366
144,2.42756691099163,2.47238825284718,2.21100049638447,-4.9197667321406,4.89536212265142,9.91595554234602,0.192749831758291,0.265842285188545,4.07846223966019,0.141579380188339
145,2.42584116467219,2.45508203936167,2.21552350104277,-4.89691170810413,4.85843388373024,10.2087538632915,0.18071968200604,0.245418716289841,4.10317983976873,0.0774134371023906
146,2.42517649179343,2.46035457043767,2.19878470126392,-4.91344005379831,4.8891243446212,10.1681499399084,0.179442977018342,0.236476746816111,3.66183502305799,0.0682515711815224
147,2.47334815732842,2.4619163122661,2.22269035076861,-4.91281140602874,4.88528173107663,9.84553411525131,0.189487193519766,0.261903344163431,4.29459203169628,0.120489237771515
148,2.45064770688431,2.46881476116773,2.21869556415898,-4.91884616884724,4.89597807600574,9.89973144122017,0.171832461522488,0.230898149566171,3.8488368669834,0.0417192042551604
149,2.43155857472923,2.43847124194423,2.2062318184392,-4.90058491107895,4.87123569962712,10.4586043541063,0.173189826926943,0.235540843463081,3.49546636763992,0.128679424592125
150,2.43639095416915,2.46462313795333,2.21695972089947,-4.92263041896407,4.89530290769698,10.3910781029016,0.19400788100652,0.24727076175849,3.59350426562881,0.0588693558408292
151,2.43582398540237,2.45336673346355,2.2156776797766,-4.92119188664744,4.9044763974158,10.1103853405799,0.183879475519048,0.25262073651576,3.62523685339604,0.102609318113257
152,2.46229568732699,2.4701970952195,2.1947738271619,-4.920000997953,4.89241994176832,9.93485514993405,0.18316388008617,0.247062453489822,3.54709924901815,0.026335429116915
153,2.46501420098717,2.45937814242807,2.20957543603615,-4.93747025256571,4.91981980837142,10.0114124035112,0.177961583097261,0.246531417665585,3.89420625877671,0.0792099736104617
154,2.43488077706877,2.46621645581163,2.21468459745235,-4.92078778415287,4.89303327225003,9.8735485729397,0.185373403930095,0.256068702383227,3.86730849729993,0.0547676147810074
155,2.44166639772367,2.4648553150968,2.1971656032231,-4.92482451908164,4.90677283255932,10.0237155212,0.17040384585192,0.234500380932236,4.11213044077034,0.0889202116553994
156,2.43635499773667,2.45753784655472,2.20498463899145,-4.92300994317208,4.89462597328891,10.2255668502094,0.192534813158247,0.249828558923073,3.57439455721299,0.0383036547354043
157,2.46444998709763,2.4637981860947,2.22142283275564,-4.92134046490301,4.89981814370811,9.59171291899651,0.171406556513215,0.233023634328568,4.28003684866446,0.196422226696026
158,2.44813854758546,2.45188491148647,2.20272363551585,-4.89795156014357,4.86388803937355,10.2023724623374,0.173226945269841,0.229915550574412,3.75168342920288,0.124659624700249
159,2.45204329903647,2.4501687228552,2.20119690124699,-4.91362078983671,4.88974809148076,10.1920103494325,0.170936577920756,0.231850138367719,3.83635953091807,0.0607000213559688
160,2.44312657964471,2.4646593607385,2.20602949762952,-4.91557154412829,4.88319414617697,10.13576781711,0.173519453881973,0.239577286157582,3.79369014438257,0.123280782885631
161,2.43130685449444,2.44669061964555,2.21151850210903,-4.91882183300355,4.8962262568567,10.1775117711175,0.17744040849381,0.236224316175787,3.94597739992686,0.0535662374053577
162,2.42689530935143,2.46953942206529,2.20025752786525,-4.90891610397717,4.8776348574157,10.2152040600694,0.16143053867903,0.216804262773204,3.78173431976223,0.0757200875392545
163,2.43947982658308,2.47685244861923,2.21759165075503,-4.93272179808569,4.91102870561983,10.3507159670768,0.175935991636235,0.227820227136891,3.56135978407159,0.118210702053319
164,2.45402009430145,2.4652854846153,2.2016945999026,-4.93991479337255,4.91811090503803,10.0672018138848,0.193005358325446,0.256595761813621,3.74132094465408,0.180081303347389
165,2.43351754187678,2.47578147675724,2.20894998736476,-4.91687457690452,4.89514148923705,10.230771173055,0.178098334979613,0.232289243400952,3.56364549387543,0.0940136591605723
166,2.43673873814887,2.44997641710234,2.22017598017099,-4.91960543939373,4.9012635033679,10.0956603208748,0.176898367323567,0.240013398115632,3.76400451495884,0.0502499637978007
167,2.41883163664992,2.44653536830722,2.21860343154459,-4.90803934373644,4.87601176925983,10.2144392848951,0.183920414118622,0.244911826810543,3.372606797249,0.139366253177381
168,2.45448016814737,2.43696626768081,2.18794964883339,-4.91326653379889,4.88955608631559,10.1041778027257,0.184695287508103,0.244806142425419,3.57915559305286,0.0666686343204837
169,2.44259409735546,2.4546072858348,2.20952689691933,-4.91142959799878,4.87884840067939,9.99621147990769,0.187858571517398,0.246145982103506,3.68405910546885,0.0939829094410303
170,2.44231078126876,2.45751509426927,2.21346216795859,-4.9327528587301,4.91246975638128,10.2531166357743,0.180684438976385,0.24533045761498,3.94556937160368,0.076349841089668
171,2.42761651886905,2.46902599557058,2.204555962413,-4.91526430391852,4.89326842384492,10.1628760242188,0.189567392973047,0.250696037860956,3.56678629075028,0.109088770895957
172,2.45304982220535,2.43366419970219,2.1961300786485,-4.90671010115797,4.88068175254017,10.2209351362632,0.201166779600798,0.265499609037925,3.88534292094107,0.0947009324237603
173,2.42253937202562,2.45940989158913,2.20201559855869,-4.9053923473624,4.8721420876656,10.196660708926,0.172094741187229,0.244442910327882,3.63896404113728,0.107271272285241
174,2.4458832081575,2.48040603009584,2.20790399140239,-4.90410374022867,4.87206846162026,9.86895243013551,0.185367037931656,0.246256510803774,3.77931972569234,0.0585964662135878
175,2.43307045158367,2.45299680038899,2.19697367552552,-4.90662794900119,4.88129317034057,9.8224735449477,0.182063043587246,0.246185997768432,3.9203251058096,0.105169715149763
176,2.44066239281921,2.47156722290662,2.23020433871343,-4.91759761182301,4.89226575923997,10.3463132344248,0.187876713453764,0.239044643727125,3.55344351302425,0.116060605410623
177,2.44070151510349,2.47989905499481,2.20491319578139,-4.92314360666934,4.89725350961714,10.1776309027104,0.169547257083579,0.221536539192973,3.6921647752304,0.100574138223
178,2.44337507875823,2.47408732111185,2.20483552521176,-4.92735786289486,4.90759028274183,10.3870520029861,0.164519639916192,0.229189777520226,3.72381014486706,0.113441468288552
179,2.44890963771193,2.47670335430851,2.18977092524198,-4.9090015329835,4.87568838182548,10.3188658914611,0.182565145879901,0.259217451613711,3.53324263438901,0.0706991868660538
180,2.45529812800047,2.44668514556014,2.20482136848352,-4.9106721836988,4.8903861978113,10.1006507376308,0.197426232369945,0.267934784398791,3.46090487286649,0.0986483783242667
181,2.4453891941164,2.47176450918282,2.20381093963132,-4.93626895100307,4.92383981056456,10.1788440734744,0.201235157773581,0.264077293060736,3.81108901326552,0.163528401740914
182,2.40566573790197,2.44824119307017,2.21004417550222,-4.90655838364872,4.87453582460486,10.1209462395499,0.176250863988969,0.238555183023013,3.86824985753508,0.102988793151262
183,2.44510674380779,2.45222036666862,2.2078021116424,-4.91110207817016,4.88592223390835,10.2944270596563,0.196165128793889,0.258041215050085,3.74813875575228,0.130532394199654
184,2.46390188862707,2.45374566230132,2.19439104758778,-4.91650049033435,4.88952219956217,10.0154105795144,0.174753279152705,0.233927639284708,3.923863313433,0.0737600580485841
185,2.444787162355,2.45127101468762,2.19604902441598,-4.91358593749033,4.88771290250005,9.90555047836901,0.180167923120474,0.24990373893255,4.10026089271767,0.0292407370964314
186,2.44720091061503,2.46534010234323,2.21063514251945,-4.91864767953961,4.89383730766071,10.1208912719666,0.173988657638145,0.242811655922872,3.99615492071395,0.0636927615884212
187,2.44001235183557,2.46548140141972,2.19930738974269,-4.91581628640825,4.89705655769008,10.134105286315,0.184940361320567,0.250336111292312,3.9694276254619,0.0959801768124558
188,2.43393139660095,2.46807844273895,2.22808137725407,-4.91576643588023,4.88688162014997,10.108154765109,0.176756498836705,0.237521655679668,3.61290802641691,0.0533207593271045
189,2.45774719440837,2.45741327213977,2.19381268696145,-4.92230975917204,4.89629663608539,10.3138530219736,0.165155074394073,0.221639782415535,3.70998855353148,0.072400846206904
190,2.43933241422395,2.45504186404388,2.21346282932606,-4.92614582186629,4.90545646587841,10.1740881436628,0.166525586526943,0.226896927193162,3.75086577751539,0.140023213629249
191,2.45357410806605,2.46618323591243,2.19700330152437,-4.91335910305879,4.88852830783913,10.1608309242094,0.180599774565859,0.234164502006366,3.40186462816999,0.0474646813702068
192,2.42933177920442,2.44584595910919,2.20256271368177,-4.91898052785569,4.89083424667618,10.2199664983948,0.184803792625519,0.247489538242087,3.82664615422475,0.0483098023945871
193,2.4519118962719,2.48262859462389,2.22754930517139,-4.94606002453231,4.93622830667898,10.1570744645388,0.167006529623382,0.235899113328249,3.54373342455623,0.197489253058133
194,2.45625595742943,2.4767785255967,2.20264934004139,-4.92939675312956,4.90622120529948,9.97297452954174,0.177051585869188,0.240238110419949,3.9355465142103,0.118124726778926
195,2.42664221538416,2.47094378195044,2.21404409603015,-4.91953936601161,4.90353057708777,9.73137005812508,0.180326150491908,0.239341690688804,3.62643979859281,0.0943828842712045
196,2.45145982834698,2.45679509298816,2.23216177868522,-4.92045377954234,4.89549377068278,10.3019200975812,0.172310938278149,0.237159060250839,3.43261464272038,0.105350130051036
197,2.4429835339913,2.45987738092466,2.19852112139755,-4.91754281033154,4.89503785418339,9.94539317574061,0.181498537379274,0.246634493429049,3.90480043521168,0.0871911216633382
198,2.43692633959933,2.46012261882711,2.20729744179127,-4.92374069517728,4.89390648582538,10.3903526911359,0.171647121894429,0.231847837912084,3.67047862025858,0.0746579102678909
199,2.47595163329725,2.4604422939718,2.21297497032347,-4.92506698231226,4.89837154946158,9.96148578225091,0.196083258150151,0.267445626663476,3.82020719641628,0.0987275830305518
200,2.44297013469996,2.46388674881689,2.21097425949908,-4.92787727185786,4.90825424619971,10.184628646729,0.192923136978884,0.257235924329445,3.66144872917387,0.137363643268508
201,2.46418737970609,2.4854573427833,2.21629595052117,-4.94125846723735,4.92350237974871,10.1704230882391,0.178711624895657,0.234760170895118,3.78336344497954,0.139789728776424
202,2.44389409262177,2.46549918632033,2.19458035457357,-4.92234670590868,4.89785591164538,10.0595081138308,0.180200597763186,0.237924837933224,3.69631311639339,0.0170487591375823
203,2.44183707531059,2.45435719939258,2.20812588590595,-4.93463042709297,4.91077863896196,10.3303458456663,0.171241206436455,0.231693110174662,3.78031169429433,0.0752372236612679
204,2.44763734290039,2.45253393741322,2.19812402011206,-4.90705208508134,4.88056046885809,10.0359501469015,0.183535572299847,0.245842835169348,3.85230848871496,0.0875571442622662
205,2.42348999046978,2.45930842582095,2.21699142616111,-4.91983461867006,4.89690605293987,10.3737445534267,0.187803723900041,0.249559698811922,3.69890276373353,0.0894642566038221
206,2.43697551410527,2.45882153545664,2.21904079572744,-4.92154737451788,4.89888088650059,10.1573619477428,0.181007402089671,0.248302992782759,3.62450853674459,0.0957169237098458
207,2.45231973943188,2.4595201913537,2.21818466186322,-4.92100277176749,4.89819924685913,9.96222280916366,0.174514352052259,0.231674933344436,4.39530132623233,0.0966769526634336
208,2.44384869665742,2.44017177383861,2.20866700264477,-4.91753470774241,4.89028657876523,10.0806254848864,0.182651613966067,0.244814065085768,3.74955017310644,0.0264308264043376
209,2.44272813251049,2.46943406872779,2.23428383182344,-4.91778083511447,4.89175128287787,10.165636288496,0.172104223503038,0.232308601906553,3.85649117136404,0.0864735599509567
210,2.42550760124942,2.46852683910451,2.20962159847578,-4.92271544878227,4.88971909956427,10.3035640013637,0.178030926716758,0.239313385246996,3.48014076483938,0.0895128502265763
211,2.43324992190965,2.45945199350531,2.19192125143589,-4.89351885894072,4.85591777688813,10.2394518438649,0.182990278968415,0.242185563299417,3.7568339799739,0.132829093436011
212,2.41664683998943,2.45668924216968,2.2194599774671,-4.92131209951283,4.89729161307995,10.2548709882444,0.172434286076813,0.233754087908457,3.84951160387388,0.0887709925378209
213,2.44541264200191,2.44723250496936,2.21333009655917,-4.91149502633658,4.88408279792313,10.0219111628434,0.192575889499944,0.254121887119651,3.63438360943542,0.0692458375812786
214,2.43105922825805,2.45718919780614,2.20833005492787,-4.9028264010066,4.87359561458324,9.95817587025934,0.164662048249143,0.224831223711377,3.9317319999947,0.0998116848764256
215,2.45078184886053,2.45036578950378,2.19682570846466,-4.90730932398292,4.87663774312942,9.95253424049389,0.186651344913529,0.251071001606861,3.59509449712098,0.0594956188429529
216,2.45416527135191,2.44941339418727,2.20773818505808,-4.91135538911197,4.88251837731977,10.1171935598707,0.192335167612769,0.244366667387418,3.58702824960909,0.0546118092133458
217,2.45171241334238,2.45126445836919,2.20488476250555,-4.91248401591701,4.8849819612764,10.1617333898871,0.176766557909859,0.24418862301885,3.53593387530479,0.035745856844954
218,2.43422979753692,2.46360906739573,2.20173428103315,-4.90333040498086,4.87724877925511,10.1473436817649,0.174167404819608,0.244062749066232,3.77551410137936,0.0824644146564723
219,2.45326641044458,2.45134452784327,2.21466691639788,-4.90341297673771,4.86884883152776,10.1165055744682,0.187996335205693,0.257362356977589,3.95549536670199,0.118878750474867
220,2.46841178768617,2.47509561324187,2.21038771340811,-4.93362456813894,4.90832155792008,10.1036531837706,0.18781807356117,0.251944333674557,3.46804293543137,0.102039466958769
221,2.43472725554787,2.45349595889802,2.2028769098276,-4.91194236379311,4.88368341568832,10.0512814838926,0.178504728499539,0.245931573943229,3.80226549053211,0.0606334689450831
222,2.43762889707354,2.4482162073286,2.21281226463802,-4.91623909993155,4.89037688005119,9.92820644816885,0.189357523606717,0.245641986513508,3.74298854039604,0.063778548074507
223,2.44074062121226,2.47416815740776,2.22654035802877,-4.93693308715299,4.92440833276386,10.1144297134696,0.168482036096608,0.226546260959234,3.69598039584684,0.190556696719725
224,2.45482803206888,2.46121729740843,2.2188193970379,-4.91922609195257,4.8986105882566,9.97901809365666,0.176885935611503,0.241217258373884,4.1450362639292,0.0744021653108128
225,2.44229257455571,2.43998941689649,2.18870330056864,-4.91110618432604,4.88342015241807,10.008720737288,0.181385432708842,0.241144895107286,3.73821471301557,0.0738391747010233
226,2.4400003695239,2.43953257819283,2.19864662600081,-4.91508407973852,4.8931225000785,10.2406064564699,0.192612032675983,0.251557526953496,3.90877747302691,0.0548324328206658
227,2.4432128199647,2.46019176054458,2.23053038832547,-4.93554768035224,4.91821557414986,10.0487400697932,0.186820228492494,0.243340779618665,3.84017730112185,0.0987157333993367
228,2.44747252711751,2.43612283001523,2.1920973560554,-4.89870001009284,4.86484662710425,10.2126550291711,0.175344689193429,0.236084238534415,3.62553988241577,0.0731989532222356
229,2.43361834911186,2.46347487659094,2.21110804363167,-4.91860457432504,4.8931535713104,10.3008715655237,0.184355703195575,0.249921331696971,3.64611553880623,0.0965732824245623
230,2.43680992951047,2.46411522273155,2.20420683139902,-4.92281614618795,4.89884379405698,10.032301115523,0.179477342072822,0.234426587620993,3.63268895975883,0.0250488437275791
231,2.44422247608244,2.4498764058214,2.22142294301469,-4.92946743026388,4.90789715366277,10.242550004238,0.19855877587332,0.261578948708993,3.995578173062,0.127893432888558
232,2.44873746594217,2.45123370818727,2.20751977217363,-4.91230347788026,4.88039800213351,10.0385586102944,0.168023354963687,0.228987947393652,3.88339059785883,0.0834658805448231
233,2.45536232146422,2.46072661531021,2.21408240988369,-4.90857733473486,4.87739477354853,9.99066537093589,0.189762468601385,0.24909903743476,3.62425742458801,0.0738529793850203
234,2.45959000515509,2.45642047951376,2.19970415860833,-4.90874504189653,4.88813005795743,9.79480548653963,0.20043812769038,0.250471207213106,4.11897738556887,0.132568764935173
235,2.44456576698472,2.45911428208796,2.20040010762724,-4.93467626734638,4.91076592098233,10.1530429909802,0.174849508919085,0.230584600598161,3.86076221819975,0.0800224311042572
236,2.45913183461943,2.47527912346648,2.19115578609725,-4.91481138694662,4.888050870511,10.1661744462399,0.173575535599537,0.232580279166287,3.75016742894738,0.0132904813092361
237,2.45084644874346,2.47827352381776,2.19725628432304,-4.90993133130636,4.88273478138523,10.2117578544926,0.181615238010204,0.250788270574731,3.49469011492455,0.0622326547270392
238,2.4326793153282,2.44404245756178,2.21828407122015,-4.91461847708234,4.88753640805078,9.93885318615229,0.175839624536897,0.244982746699691,3.9708498358661,0.0906754563151973
239,2.44451781741504,2.45763164643338,2.20402577232936,-4.91490478856656,4.88732306129364,10.1691725642334,0.176659259037057,0.238064353876193,3.70110018205703,0.0466545844268809
240,2.44396695184945,2.45094006618966,2.20594297595426,-4.91396634869096,4.88806601895993,10.0218962374403,0.18141098698792,0.24138522308219101,3.63724304524688,0.0446811035502443
241,2.45447373256523,2.44762860228772,2.20492300803355,-4.91156765337354,4.8741391668863,10.1259148045483,0.181317832899617,0.242538274758962,3.89554512050978,0.0990831969860625
242,2.44186097420119,2.46446766205553,2.20493128277628,-4.92064549959532,4.89353198395819,10.0369668185464,0.184027985916093,0.245921443083079,3.82926698688248,0.0604666744339511
243,2.44129923964885,2.45475756842849,2.21849300758965,-4.91668708043586,4.88873543806106,10.2168921833383,0.183779040156003,0.247128760769652,3.57556259453221,0.0708824971718726
244,2.44491295209094,2.45843429064343,2.21126240582693,-4.92658219723073,4.906500948938,9.89017600955862,0.189962038956947,0.262048274563675,3.99860513464443,0.0602791475849224
245,2.43746428316379,2.46629316625817,2.21492800995715,-4.93099150555868,4.90647097003628,10.032680446897,0.179399034896408,0.240255405493253,3.58137259074586,0.101084555338717
246,2.43317124397582,2.46721197735819,2.21760450348127,-4.92798424493071,4.91235047228742,9.95933695887279,0.16593958473275,0.229129138458134,3.84551023038733,0.175289888851394
247,2.44690459822601,2.44638086430736,2.22668940869024,-4.92233642303969,4.89709380370036,9.8563860637689409,0.169439874794419,0.234771202640972,4.0217477378859,0.128693604019307
248,2.4626044505514,2.46294453659323,2.2197510406869,-4.91555845468639,4.88566702812979,10.3065961205162,0.191013187119543,0.258932112453946,3.71132791334548,0.0611019306186287
249,2.43412400086738,2.45967318392879,2.20837613138334,-4.91389376777636,4.88364716111909,10.2306865115807,0.174207701033327,0.23762134605103,3.50262826697546,0.0329827806682099
250,2.45100969973307,2.47075423274266,2.2123906846376,-4.91921733324108,4.89626190275204,10.2111259870673,0.178814666678251,0.232475570979979,3.55663512579489,0.0769325947062246
251,2.45695157157045,2.47013737567591,2.20705162677098,-4.91699600389266,4.88329542287369,10.1192932733457,0.188365553268989,0.255573741216115,3.93709821609205,0.0726942439308472
252,2.44183669832022,2.4564447060368,2.19479523286762,-4.91370961389081,4.88041951669025,10.0528777423423,0.182611925572632,0.242905823152645,3.63637186883953,0.0950420021789542
253,2.45187362252917,2.46479531727438,2.2110366099012,-4.91083371832016,4.88169174850966,10.1693703706865,0.180276361755622,0.241146727309624,3.80304350922121,0.111510708840371
254,2.45005134321818,2.44942807520964,2.22379176656623,-4.92373246093304,4.9007102762635,10.0205431986865,0.174963288030185,0.232717798399326,3.74597559595818,0.0796273398306526
255,2.43241426938001,2.45179604794625,2.19217393261163,-4.90606353938435,4.87550618714867,9.90717534367524,0.178537205549314,0.235288161131642,3.74217005299052,0.106593302236613
256,2.45036862452387,2.47369021057625,2.18626379179689,-4.91336756658996,4.88496106608265,10.292711530143,0.18485753843976999,0.25051603328799,3.66431872837977,0.0451554547583717
257,2.44908889055361,2.45464609172698,2.21160172764165,-4.91245033290846,4.88317202333829,10.0877987836928,0.18232276265674,0.249501665290823,3.52266612803509,0.102699794432403
258,2.46289304030092,2.47023480936786,2.20360551490294,-4.92215256439315,4.89179651146852,9.78981582803784,0.171004589215865,0.226213764900099,4.19052005839118,0.12961835343404501
259,2.45674573680204,2.46829969918489,2.22494724113558,-4.93235891489609,4.91058329305738,10.0705754297007,0.176967886794663,0.252739520140193,3.85000299851627,0.0968968288259964
260,2.42904003590791,2.41592385903155,2.21755896595272,-4.90467861249927,4.87078418226725,10.1016078390778,0.192733228647402,0.255456571268731,3.91641213583563,0.118354293453819
261,2.42638097418471,2.46310132914388,2.21356091738253,-4.9057875177433,4.87865703716193,9.85915040061312,0.164607663433883,0.231329636034191,3.9821206293535,0.143613442025053
262,2.44794923552155,2.4718562929556,2.22154390781367,-4.92939960968606,4.90516612768405,10.0145907578733,0.188110810910724,0.254439540127476,3.77833205812644,0.108188085477904
263,2.43442583301712,2.46664191411645,2.19703036446232,-4.93090581060346,4.91301187802639,9.84177262785352,0.185563588151943,0.257197057781531,3.81458713372228,0.125234732833614
264,2.44882412240058,2.46369431611245,2.19086269240821,-4.89887864957955,4.86596154845449,10.2071818318547,0.182398113383468,0.243974587714263,3.95629562844612,0.0780532079025744
265,2.43500896684314,2.45972054188387,2.19787183375125,-4.91800296042217,4.89372208968758,10.000872684173,0.184789135702985,0.252589265756272,3.75610679107775,0.0506431399889954
266,2.43575350663912,2.45831836965844,2.21910073623488,-4.90464715239242,4.87172225738753,10.1806435504893,0.18483636066002,0.246155659926906,3.74965831773011,0.0541175879382259
267,2.42299304620845,2.46073472371316,2.20517491364749,-4.91029616810185,4.88208697382084,10.1375683656582,0.184626382005645,0.254391271711127,3.44972000912111,0.0645018704018648
268,2.44162234486519,2.44594052710068,2.20261992835861,-4.90977619460133,4.88119072019818,10.2739207554233,0.179749465362975,0.229055230902382,3.68759088679677,0.111450099111694
269,2.44237813803437,2.45802154644461,2.2137191343506,-4.91933956359747,4.89288445848791,10.2092956798959,0.178099374137405,0.240261571789726,3.63614015489408,0.107363313494099
270,2.43729187751808,2.45274428166317,2.20435221399407,-4.91072162372939,4.88189923131256,9.9647945309081,0.174064557110492,0.243517622768112,3.81640201852198,0.0920656120031157
271,2.43375686579333,2.46313761568257,2.21059307517432,-4.93030005010574,4.90809062200798,10.0565386707191,0.165090634838268,0.216712570991433,4.15221148397136,0.0953213437892143
272,2.45495145485922,2.46523068571005,2.21393454168728,-4.91537270293015,4.88931888625675,10.1913311718284,0.199583579661754,0.264887465594558,3.71774591327216,0.0383514108676017
273,2.43052953622697,2.47268307218451,2.19807547351724,-4.91715710089153,4.89268140214655,10.1412436633283,0.189112596412859,0.250969785747606,3.44077568866021,0.0609954996840786
274,2.43316794879051,2.45800952430698,2.18314750760106,-4.90565009615954,4.87090332164203,10.1084250388176,0.181538985300435,0.250249341937913,3.60419625767771,0.101770432944234
275,2.43486281814351,2.46176867614417,2.19250913577588,-4.91541785524123,4.890165862651,9.97702908114557,0.178041744828671,0.241036681250882,3.55419572912335,0.0559983285316881
276,2.43379107515469,2.46559430974958,2.21462464412053,-4.91988773789499,4.89012747938796,10.0314586757194,0.206239375746807,0.277662025121008,3.78912044001656,0.103753891678803
277,2.43918770758483,2.45470632072361,2.20704700651657,-4.91756413118943,4.88887131623654,9.87603357684271,0.195529550132233,0.259225136639635,3.52692204645752,0.0604353478954143
278,2.44964557801397,2.4475714517633,2.21072534079575,-4.92475955265306,4.89712234110136,10.2157132688337,0.169227667515321,0.228863411377604,3.94535211139781,0.038686050988205
279,2.46542514478717,2.46035407348093,2.22988364051726,-4.92808175870925,4.89768900443491,10.2325859736198,0.182569894454283,0.242100682137459,3.99488792673597,0.179458330860156
280,2.41791991267437,2.46379671184479,2.21672265014353,-4.91180577892313,4.88688026981199,10.0524708465648,0.183536690190818,0.244916026224274,4.14447491722039,0.0674950532215432
281,2.44565377434554,2.47532992287756,2.19540481628812,-4.92386286578849,4.89549801441448,9.91689443319974,0.188807065858593,0.258425527372302,4.09661029212365,0.0674602494678574
282,2.41662163902901,2.43681765703247,2.1908984199529,-4.87837457960253,4.8344708170418,10.2724394187267,0.177157373092175,0.235766743203968,3.55433691065517,0.230848595533193
283,2.42941793689071,2.43938873108321,2.18962727275404,-4.9149880604493,4.88650119717168,10.0928725604873,0.187671406042934,0.249275591711194,4.02080291052438,0.0417609224510858
284,2.46372684499402,2.45589476798746,2.21598063441196,-4.91842783271114,4.88987748557154,9.97720821440333,0.179056184059643,0.235208461474892,3.97314036958939,0.0662335526665166
285,2.4425134867326,2.48090502685295,2.2216327690785,-4.91797822196502,4.89089892237177,10.195065995366,0.178785794979725,0.243538974888632,3.51546484545525,0.0806773767793581
286,2.43759898318746,2.4642625650037,2.19731362360418,-4.90306455199137,4.86650816537608,9.86292275245267,0.180213362160575,0.24694177683927,3.75467721908585,0.196306148571675
287,2.47174119231657,2.48672404188882,2.20047168550287,-4.92141418814311,4.89462789110265,10.3607075339498,0.187720019171219,0.252382534140198,3.632958528551,0.0832891730065494
288,2.44754438896305,2.45028607492812,2.1983313184064,-4.92810659171519,4.90825344444622,10.2718431050522,0.182746997003918,0.227024346525376,3.89771756505785,0.0843396782952784
289,2.44049385459799,2.44996607684883,2.19321831125341,-4.90590554658256,4.87263266445328,10.2922416696277,0.172633876124889,0.231272800721707,3.42648669724403,0.104374477076474
290,2.454555965469,2.4704841024461,2.21067447777199,-4.92319295134536,4.89682803392402,10.1188095963262,0.179053357395391,0.235880899989782,4.06711670395914,0.093660542112799
291,2.43706556843116,2.44843401255874,2.2108969115239,-4.91701445294459,4.89066192134296,10.4073041886742,0.176391729838272,0.236450866525274,3.51381842117161,0.0744750950232242
292,2.44573251736733,2.46396684983153,2.20189752171317,-4.91687916128447,4.89521574438096,10.0426534415466,0.186563439376445,0.254619527243454,3.8962685104066,0.0425482516870914
293,2.45390231855255,2.4420109818604,2.21621940387056,-4.90665191320346,4.87495056262867,10.2913649913427,0.190292533185768,0.251521699081402,3.55664924383587,0.0983499726944099
294,2.46216598084329,2.4504629100819,2.20820273869348,-4.92061103690168,4.89518300387319,10.0397732578581,0.170839655295365,0.231418316296783,3.91450509317159,0.0639864947056
