Rate,Rate_1,Rate_2,density,recip,jumpXTransTrip,se_density,se_recip,se_jumpXTransTrip,maxConv
2.43182874660959,2.46045076973486,2.2014284267129,-4.90292190772419,4.8878319119294,-3.17791445726818,0.18048010277059,0.242265365435931,0.0944877131056093,0.10096253652148
2.45334608156064,2.4946792235929,2.21736235553634,-4.92474629976269,4.92501565966867,-7.52687266846406,0.176328764734932,0.233943336310271,0.125537881771837,0.223149018658744
2.44355453734459,2.46288446977399,2.21829346977714,-4.89980689499711,4.88890467089065,-2.86590074673518,0.181920001180419,0.238108503292215,21.8925431341936,0.125189060398131
2.41536698613639,2.46661883686515,2.2007255915188,-4.89190901587069,4.88151118091644,-4.47881481754487,0.174307747847083,0.23485820827095,0.104354635210372,0.108849021275828
2.42651915208704,2.47127619402882,2.19660228907338,-4.8911085295427,4.88059114610276,-1.4404267120873,0.174941918760659,0.240018301958831,19.1963805607237,0.131419465706135
2.44081844955019,2.47604098374027,2.21593947406911,-4.92340763291609,4.91774894699118,-3.36794322597482,0.188890229392152,0.252164212082378,74.2806478809102,0.186375049216484
2.45350236714941,2.46515562488979,2.21928799796006,-4.90905557701041,4.90517476795468,-5.45120481724371,7.28556851351826,12.0458701290204,231459.662133581,0.113992862047232
2.43477861751914,2.4622398219412,2.2117434492663,-4.91293337396448,4.90486903072012,-2.86698702523398,0.179651706008622,0.236167392521466,48.0559450607057,0.126418624371478
2.43744251971579,2.45172964491206,2.20491928837248,-4.89614549699099,4.88901754456415,-3.21809379397106,0.186825712352155,0.255583892047627,66.3890983939312,0.12424086710988
2.44589067886123,2.45479708888026,2.20548935638777,-4.89455185228842,4.88645807019297,-3.99254961562396,0.183877683771098,0.24287401968488,0.104354635210372,0.109849674496147
2.43115619756149,2.45491368221792,2.20917966900752,-4.9059919428720304,4.89670074622487,-3.17609587834746,0.178722747053331,0.244570302670224,20.1817995125767,0.114223223915611
2.44593849543829,2.45089407660644,2.21407407540617,-4.9046804392637,4.90051394536214,-2.55123338921516,0.205439973192168,0.277922340300058,0.117549214450024,0.128405103064416
2.41525562219216,2.45168230102625,2.19605787480991,-4.88701794329881,4.87255515034057,-3.07655183479414,0.169733327542807,0.227863758704461,45.2127438302303,0.139256375335371
2.45281671038379,2.46547364776407,2.20778644935026,-4.90852939407806,4.9016902765775,-5.08724198717282,0.18840541982872,0.254078279415494,0.117549214450024,0.131278985401057
2.43893973299628,2.46665301249212,2.201501116802,-4.90884907198645,4.90422262167976,-1.9594448015489,0.19111500973718001,0.252406129951839,14.8582399057855,0.172455054650889
2.44757526647237,2.44430116142821,2.18778515739615,-4.89770675592603,4.88451467704391,-4.82601725807785,0.192192260574725,0.265553012936322,66.0409175723267,0.145668979260212
2.42623837397444,2.42072649032136,2.20725889483315,-4.88525719926322,4.87313854624214,-2.54457759444732,0.182613881498503,0.241097334107829,63.1909878406904,0.117563602745813
2.42948058618216,2.45257378881942,2.20624229438619,-4.90565072431714,4.90368064355797,-4.21423583923604,0.174585925393798,0.230514566894913,92.1281748254504,0.107007306516782
2.42771604214494,2.4450865731336,2.19817352452692,-4.89642531360432,4.88214726227222,-2.83801598532164,0.187258836167145,0.242005841534098,33.2770711553253,0.135825049015941
2.4515097810014,2.46109546439097,2.21367038741315,-4.9011324880429,4.8929162994909,-3.6070411447392,0.18076143992692,0.242977165945798,0.113330683593826,0.11896105584949
2.42776766622146,2.4387477874819,2.19013893049425,-4.90338846415635,4.89771200878425,-3.05933342794125,0.182322515770598,0.252272608011145,30.2675873617835,0.152794218465597
2.42694162862866,2.45102910477323,2.21454525332514,-4.90135983908473,4.8977806345707,-3.53282186209575,0.17330343695857,0.233329707569994,0.104354635210372,0.127572650994795
2.44112710569552,2.43440455322315,2.19984156853976,-4.88724336132175,4.87000919413635,-1.93756112237848,0.178094228588931,0.230467126058443,18.7944379038004,0.179111120272207
2.44161520164762,2.48211784870931,2.19283339676451,-4.89953919267087,4.88618762269806,-3.28091092082232,0.19272247467498901,0.252486083327244,112.152804984678,0.111492336017591
2.47132417258751,2.43142074115653,2.20321715692724,-4.90220095394538,4.89738378816856,-3.17530142561608,0.17790035117025,0.239406713094778,66.4810490270438,0.134732463785462
2.46466140702059,2.47437612070188,2.21865075171447,-4.90936314420543,4.90510751664211,-6.07153652267414,0.471425399232441,0.656108862315948,651973.843623106,0.1513359580214
2.44048485478308,2.46128758645841,2.20729711913014,-4.90264573402366,4.89529057995454,-3.11290153963024,0.185213933243529,0.242764201042329,18.6437770570178,0.113030727269366
2.4405751300619,2.45928410790084,2.19953191020805,-4.91068742969753,4.9072743009188,-2.90291888560487,0.195036841785546,0.254054395872307,70.8423385489035,0.14324193395379
2.43963808384845,2.48045897263399,2.18843477440484,-4.89578101041656,4.88469592360758,-4.53568791676222,0.172607862382061,0.232184143103666,0.129335717138491,0.137901527689112
2.44588038581228,2.45557975775868,2.19580763345854,-4.90173858130068,4.88958899879385,-3.7385418673102,0.186859517662347,0.24688257697482,0.117549214450024,0.130576755947278
2.44846113164734,2.45552761045461,2.2015620630688,-4.90510069571812,4.90234752634471,-3.79752481148179,0.178411461690857,0.240339300369231,101.82546180117,0.108229667090786
2.43714674365108,2.45416467913658,2.19070812099416,-4.89496992120289,4.88229380369857,-2.997221784631,0.180115167493387,0.246576122133431,100.996764616369,0.184737390566994
2.45370420240879,2.46430725096488,2.19161617487832,-4.90631335150672,4.89287176892666,-3.13463482481627,0.174948814689021,0.232121039590656,113.042096570889,0.13418940632279
2.43807792994923,2.44641726001152,2.19206027728928,-4.88935846714002,4.87337763911617,-1.85654657280274,0.183786130963308,0.252531148244655,17.3285251988968,0.155236002204036
2.42380538325044,2.44366149725832,2.17983641707951,-4.88277673898352,4.86724124684365,-1.5167538655209,0.178209740054974,0.230771979026986,11.7263859672316,0.186741043865002
2.4271191115406,2.45698911085935,2.20435303511696,-4.88911162539519,4.87969044190042,-2.97435170769018,0.192026492097392,0.26544210636319,119.216028511049,0.142099961422563
2.42618855143593,2.45889645532757,2.19369058165923,-4.91225354270687,4.90432840616605,-2.3033982910816,0.172375978515414,0.234986928765898,15.5066168625398,0.133807232580747
2.44922836388925,2.47551742865819,2.20054803595787,-4.91145543537312,4.90779402919955,-1.81005732390629,0.183302498208977,0.234484081174503,23.6532641631105,0.132397395614553
2.45792369102421,2.45178191494912,2.21516598609604,-4.89519071393236,4.88228788840311,-3.68904923447284,0.172953517376618,0.229473199675419,0.0995485304256668,0.133224297402287
2.46437006611679,2.45573413918424,2.19991825994634,-4.91243336872274,4.90985618784205,-3.20977011017844,0.171212239077515,0.226016162180211,0.136593036636783,0.168168156639353
2.43285192123679,2.44812970266712,2.21577318085717,-4.90555200707678,4.8963945819479,-2.99454101681194,0.172757257485302,0.227771520794228,27.9052193919199,0.118399264032769
2.40953107954997,2.45924429241221,2.20398014006973,-4.89849838286173,4.88328745337436,-1.6849841067149,0.173851682236827,0.23524777913907,17.6363720643839,0.113733114225612
2.42921636937081,2.46481776364242,2.20615117359745,-4.89789368018222,4.8891516767605,-2.7970462938406,0.181187628938014,0.247932030350657,19.1805505243676,0.113817801783953
2.43422442028244,2.43562569965141,2.20189198050712,-4.90265769577747,4.8899178992949,-1.87012089765149,0.202507966925273,0.27111384407966,11.7450091529879,0.125155180209744
2.46193968811384,2.46734554103687,2.2079180310618,-4.92095564464236,4.92402144788312,-1.56728746573844,0.1798232749199,0.234793239085194,26.1261088186652,0.186479936400411
2.4363547598642,2.46260378181462,2.18690953294068,-4.89725284017458,4.88824236724881,-3.31616627233762,0.18448192850043,0.247411100032205,135.630296338862,0.130194238876067
2.45031621556054,2.4474678022153,2.19962319551484,-4.90053824164212,4.8888564799225,-4.49284028683322,0.190694579289168,0.271544826386849,41.0246157941666,0.123500024675111
2.44315096218091,2.47039863554233,2.1955994151735,-4.90246494918473,4.89726904169489,-5.49483797449776,0.182476173376673,0.237589922511611,0.108939744206914,0.110353385265124
2.44045655686482,2.46274836084384,2.21500056530115,-4.89854811946962,4.89582319394644,-4.06309200841898,0.192646026433754,0.254092435260493,0.0995485304256668,0.14259777419911
2.42674637743109,2.44584079037897,2.18490619545194,-4.89011864277955,4.8776329495924,-3.01716928550595,0.168926582036514,0.23862697641837,0.117549214450024,0.155792206995282
2.4654594281351,2.46145485908472,2.20438980039654,-4.91621925298596,4.91364773780214,-3.31640170636196,0.181588415718066,0.246092415142981,0.0705689732104696,0.114962136307226
2.44462090722849,2.45942840213618,2.19144940965413,-4.89928556284706,4.89486201072449,-2.74584288743724,0.188695082893258,0.247050879500445,32.9455557790752,0.136811154581736
2.45276479513732,2.44994789643796,2.20594189451512,-4.91478299468612,4.91804588269306,-6.26058929106014,0.169463636572985,0.230159434012457,0.0834143750078963,0.112473972138655
2.44235687244107,2.43800087928684,2.20229317826731,-4.89474057784135,4.88150344020593,-2.42497688019236,0.174223995911506,0.241211478457532,21.5742586846268,0.148792050347342
2.44509975568671,2.46712232332698,2.19130546395472,-4.90559932239373,4.89751619751754,-1.40637841574416,0.193829177335427,0.262563283810979,14.4291097442782,0.129277650956183
2.44311382646846,2.45853639381479,2.20339106206299,-4.90119718914406,4.89388447988934,-2.25972701832688,0.181641094370078,0.243714186220738,46.2587772218146,0.134863630230554
2.43188630986109,2.44632026033385,2.19343145589668,-4.88174201436017,4.86387555731594,-3.20615456760555,0.184628004514584,0.242611833113968,41.6059561658513,0.185539811052311
2.4369019495288202,2.4744537349011,2.22713148150808,-4.91169176834844,4.90841950897396,-4.45115783603807,0.19621849312937,0.267414883929372,0.113330683593826,0.152161355809045
2.45011190959661,2.45179720523397,2.22034205134678,-4.90548401305474,4.89426016158435,-3.9888427053583,0.18467779751849,0.246887450649034,0.0705689732104696,0.0788689322160949
2.4342172252149,2.44320805487426,2.2132641460889,-4.89317390667253,4.88191258812338,-2.74459558909933,0.173650931050108,0.23477139914776,32.4341422485027,0.123613466844813
2.44871511299475,2.46602998663977,2.2139676268081,-4.90885800632187,4.89914181763532,-2.54173936097695,0.178380640050252,0.229190024049874,17.2942728263069,0.147630881161531
2.42810602039775,2.45269141728789,2.20143068407757,-4.89550545841362,4.87902215779151,-4.08232262540002,0.189571519866128,0.244460917711646,108.961417293742,0.139113675670959
2.43914978634106,2.45322078726713,2.19392959957239,-4.89276327318804,4.87776337732674,-2.50530741292311,0.171957779564033,0.230996638093186,27.2578660918509,0.124252914833507
2.45347585767238,2.45039787443475,2.21327350510922,-4.91212446042205,4.9091797191351,-8.85946498647014,0.320096001441117,3.04419772088328,28285500.2708012,0.170818727674573
2.42572148394541,2.44576088319878,2.19555939865221,-4.89637993671679,4.88837809963395,-2.13287431100831,0.183706710015509,0.246481033467787,18.1255297683653,0.162050500591178
2.42789114598063,2.46702051567949,2.19834870338351,-4.8858643753474,4.87374393123935,-4.19864672348278,0.177134754789378,0.233088730048078,0.0944877131056093,0.156721248529664
2.46256530928302,2.46169605451839,2.20743381660721,-4.90437510278999,4.89189727803093,-4.15258536061783,0.18335573372196,0.254975879107593,106.059027177554,0.116722944517258
2.43864784306363,2.46785206002714,2.21478088985777,-4.90894908047186,4.90405374746474,-2.43211568873246,0.197900875090673,0.248546916762229,24.4572274016075,0.149618819694941
2.44948876564746,2.46990955702842,2.20944451550029,-4.90463955286738,4.8991566819892,-3.23261108067253,0.170690477444677,0.237567735192126,0.0995485304256668,0.112341885750163
2.44462019732256,2.4677664041253,2.20255914782228,-4.88716264429765,4.86887616750462,-1.97815758526236,0.18252263945266,0.241127829157176,26.3528426484421,0.157220028517659
2.44532679570476,2.45672571774936,2.19697431928411,-4.88538860236095,4.86453526439419,-2.9796752599912,0.196374668791731,0.24690026785018,51.1273404629594,0.149129379143268
2.4470435918017,2.46887002147877,2.22861106215974,-4.91191037485045,4.90006613514393,-4.28237513421633,0.188300614692521,0.252794689952482,0.1531255937048,0.177093595274266
2.45330215157635,2.44691494689328,2.18951875811263,-4.88016853111054,4.86092479219981,-3.06448770500581,0.193625973011381,0.257011797716716,98.7837359619441,0.161921478525606
2.44679290789689,2.44590770032751,2.22629215844309,-4.9046369801502,4.89592021394686,-2.58402553257463,0.187128910374913,0.257082690350908,23.939963597954,0.128508970593536
2.41615516904981,2.4648401704051,2.21306540906322,-4.9052926302067,4.89936437753417,-4.03279268535361,0.182119265328406,0.236237455779846,63.6513949952207,0.11137040188121
2.43452304561528,2.45380036335971,2.21383124734495,-4.89257020702538,4.87838656479399,-4.64899701767411,0.19072213443961,0.260551720011699,124.878186706282,0.136709562020452
2.44987000183103,2.4723452752326,2.20514348270381,-4.91542183866621,4.90582197496163,-3.05211623716109,0.188720937856055,0.238878070161324,24.6645380964252,0.127875320112526
2.45629376846535,2.45662733150264,2.21547258709935,-4.90382090683037,4.89075849677403,-4.04572743147922,0.189081496682682,0.253628073951404,114.13261041783,0.145510853627634
2.4540162612775,2.46473937926442,2.21037251657699,-4.892874073002,4.87749805236676,-4.98069008253953,0.181691675276698,0.246972583307246,0.108939744206914,0.154933384751782
2.45136676329151,2.48382404109524,2.20020896768483,-4.90871254824117,4.90297460122552,-3.96531841769422,0.17585872236489,0.232743403556868,124.376603406709,0.138095157600055
2.42192755542324,2.44760534858285,2.20567145295668,-4.89454668454108,4.88496771180855,-2.34401401631049,0.171588736189421,0.231978952610747,23.0540230804389,0.119030389536919
